location,date,epiweek,epiyear,population,count,weekly_rate
Alabama,2023-11-25,47,2023,5063778,242,4.779040471363476
Alaska,2023-11-25,47,2023,711426,15,2.1084413558121295
Arizona,2023-11-25,47,2023,7341018,547,7.45128264227114
Arkansas,2023-11-25,47,2023,3041878,158,5.194159660578103
California,2023-11-25,47,2023,38886551,2031,5.222885413519959
Colorado,2023-11-25,47,2023,5803748,493,8.49451078854561
Connecticut,2023-11-25,47,2023,3621089,296,8.174336504847023
Delaware,2023-11-25,47,2023,1014872,61,6.010610205030782
District of Columbia,2023-11-25,47,2023,668576,40,5.982865074426842
Florida,2023-11-25,47,2023,22183852,727,3.277158538562194
Georgia,2023-11-25,47,2023,10855454,355,3.2702455374045156
Hawaii,2023-11-25,47,2023,1398977,72,5.146617850043282
Idaho,2023-11-25,47,2023,1935521,116,5.9932183634277285
Illinois,2023-11-25,47,2023,12563096,1010,8.039419582561496
Indiana,2023-11-25,47,2023,6831941,486,7.113644570408321
Iowa,2023-11-25,47,2023,3200224,211,6.5932884698071135
Kansas,2023-11-25,47,2023,2916451,201,6.891938181028928
Kentucky,2023-11-25,47,2023,4494379,418,9.300506254590456
Louisiana,2023-11-25,47,2023,4575074,162,3.540926332557681
Maine,2023-11-25,47,2023,1384543,70,5.055819862582816
Maryland,2023-11-25,47,2023,6133130,343,5.592576710423552
Massachusetts,2023-11-25,47,2023,6978662,524,7.508602651912358
Michigan,2023-11-25,47,2023,10032075,805,8.024262179060663
Minnesota,2023-11-25,47,2023,5716548,350,6.122576072133042
Mississippi,2023-11-25,47,2023,2927305,111,3.7918836609099498
Missouri,2023-11-25,47,2023,6164537,518,8.40290195354493
Montana,2023-11-25,47,2023,1119563,92,8.217492003576396
Nebraska,2023-11-25,47,2023,1961505,167,8.513870726814359
Nevada,2023-11-25,47,2023,3165539,162,5.117611882210265
New Hampshire,2023-11-25,47,2023,1394692,68,4.875628454167659
New Jersey,2023-11-25,47,2023,9254137,484,5.230093308538657
New Mexico,2023-11-25,47,2023,2100079,182,8.666340647185176
New York,2023-11-25,47,2023,19657190,1349,6.862628890497573
North Carolina,2023-11-25,47,2023,10596562,417,3.9352386179592966
North Dakota,2023-11-25,47,2023,772061,77,9.973305218111005
Ohio,2023-11-25,47,2023,11749303,1049,8.928189187052203
Oklahoma,2023-11-25,47,2023,4001266,248,6.1980383208714445
Oregon,2023-11-25,47,2023,4238665,183,4.317397104984706
Pennsylvania,2023-11-25,47,2023,12969276,1012,7.803057009504617
Puerto Rico,2023-11-25,47,2023,3221789,93,2.886594994271816
Rhode Island,2023-11-25,47,2023,1090390,44,4.035253441429213
South Carolina,2023-11-25,47,2023,5246039,248,4.727376216608378
South Dakota,2023-11-25,47,2023,906458,105,11.583548272506833
Tennessee,2023-11-25,47,2023,7030607,330,4.693762572705316
Texas,2023-11-25,47,2023,29914599,1087,3.633677322567486
US,2023-11-25,47,2023,332200066,19519,5.875676135476746
Utah,2023-11-25,47,2023,3376238,202,5.982990535619823
Vermont,2023-11-25,47,2023,646910,49,7.5744694006894315
Virginia,2023-11-25,47,2023,8583866,488,5.685084086820554
Washington,2023-11-25,47,2023,7735834,222,2.8697616830971295
West Virginia,2023-11-25,47,2023,1774977,273,15.380480986514192
Wisconsin,2023-11-25,47,2023,5891022,480,8.147991978301897
Wyoming,2023-11-25,47,2023,578583,46,7.950458274785122
Alabama,2023-12-02,48,2023,5063778,283,5.58871261733828
Alaska,2023-12-02,48,2023,711426,23,3.232943412245265
Arizona,2023-12-02,48,2023,7341018,520,7.0834862412815225
Arkansas,2023-12-02,48,2023,3041878,203,6.673508930995918
California,2023-12-02,48,2023,38886551,2590,6.660400404242588
Colorado,2023-12-02,48,2023,5803748,508,8.752964463653488
Connecticut,2023-12-02,48,2023,3621089,322,8.892352549191694
Delaware,2023-12-02,48,2023,1014872,76,7.4886291079072045
District of Columbia,2023-12-02,48,2023,668576,46,6.880294835590868
Florida,2023-12-02,48,2023,22183852,811,3.65581234494352
