model,date,horizon,location,prediction,quantile,disease
2022-10-01,2022-10-15,2,US,2275,0.1,rsv
2022-10-01,2022-10-15,2,US,2562,0.15,rsv
2022-10-01,2022-10-15,2,US,2788,0.2,rsv
2022-10-01,2022-10-15,2,US,2987,0.25,rsv
2022-10-01,2022-10-15,2,US,3188,0.3,rsv
2022-10-01,2022-10-15,2,US,3400,0.35,rsv
2022-10-01,2022-10-15,2,US,3612,0.4,rsv
2022-10-01,2022-10-15,2,US,3837,0.45,rsv
2022-10-01,2022-10-15,2,US,4050,0.5,rsv
2022-10-01,2022-10-15,2,US,4275,0.55,rsv
2022-10-01,2022-10-15,2,US,4525,0.6,rsv
2022-10-01,2022-10-15,2,US,4788,0.65,rsv
2022-10-01,2022-10-15,2,US,5125,0.7,rsv
2022-10-01,2022-10-15,2,US,5462,0.75,rsv
2022-10-01,2022-10-15,2,US,5888,0.8,rsv
2022-10-01,2022-10-15,2,US,6387,0.85,rsv
2022-10-01,2022-10-15,2,US,7012,0.9,rsv
2022-10-01,2022-10-15,2,US,8312,0.95,rsv
2022-10-01,2022-10-15,2,US,9750,0.975,rsv
2022-10-01,2022-10-15,2,US,11400,0.99,rsv
2022-10-01,2022-10-22,3,US,1175,0.01,rsv
2022-10-01,2022-10-22,3,US,1425,0.025,rsv
2022-10-01,2022-10-22,3,US,1662,0.05,rsv
2022-10-01,2022-10-22,3,US,2050,0.1,rsv
2022-10-01,2022-10-22,3,US,2337,0.15,rsv
2022-10-01,2022-10-22,3,US,2600,0.2,rsv
2022-10-01,2022-10-22,3,US,2825,0.25,rsv
2022-10-01,2022-10-22,3,US,3075,0.3,rsv
2022-10-01,2022-10-22,3,US,3350,0.35,rsv
2022-10-01,2022-10-22,3,US,3600,0.4,rsv
2022-10-01,2022-10-22,3,US,3862,0.45,rsv
2022-10-01,2022-10-22,3,US,4138,0.5,rsv
2022-10-01,2022-10-22,3,US,4412,0.55,rsv
2022-10-01,2022-10-22,3,US,4738,0.6,rsv
2022-10-01,2022-10-22,3,US,5100,0.65,rsv
2022-10-01,2022-10-22,3,US,5538,0.7,rsv
2022-10-01,2022-10-22,3,US,5962,0.75,rsv
2022-10-01,2022-10-22,3,US,6538,0.8,rsv
2022-10-01,2022-10-22,3,US,7262,0.85,rsv
2022-10-01,2022-10-22,3,US,8250,0.9,rsv
2022-10-01,2022-10-22,3,US,10138,0.95,rsv
2022-10-01,2022-10-22,3,US,12075,0.975,rsv
2022-10-01,2022-10-22,3,US,14550,0.99,rsv
2022-10-01,2022-10-29,4,US,975,0.01,rsv
2022-10-01,2022-10-29,4,US,1262,0.025,rsv
2022-10-01,2022-10-29,4,US,1525,0.05,rsv
2022-10-01,2022-10-29,4,US,1938,0.1,rsv
2022-10-01,2022-10-29,4,US,2250,0.15,rsv
2022-10-01,2022-10-29,4,US,2512,0.2,rsv
2022-10-01,2022-10-29,4,US,2800,0.25,rsv
2022-10-01,2022-10-29,4,US,3062,0.3,rsv
2022-10-01,2022-10-29,4,US,3362,0.35,rsv
2022-10-01,2022-10-29,4,US,3625,0.4,rsv
2022-10-01,2022-10-29,4,US,3938,0.45,rsv
2022-10-01,2022-10-29,4,US,4250,0.5,rsv
2022-10-01,2022-10-29,4,US,4575,0.55,rsv
2022-10-01,2022-10-29,4,US,4950,0.6,rsv
2022-10-01,2022-10-29,4,US,5400,0.65,rsv
2022-10-01,2022-10-29,4,US,5900,0.7,rsv
2022-10-01,2022-10-29,4,US,6438,0.75,rsv
2022-10-01,2022-10-29,4,US,7150,0.8,rsv
2022-10-01,2022-10-29,4,US,8062,0.85,rsv
2022-10-01,2022-10-29,4,US,9400,0.9,rsv
2022-10-01,2022-10-29,4,US,11837,0.95,rsv
2022-10-01,2022-10-29,4,US,14562,0.975,rsv
2022-10-01,2022-10-29,4,US,18400,0.99,rsv
2022-10-08,2022-11-05,4,US,NA,0.01,rsv
2022-10-08,2022-11-05,4,US,NA,0.025,rsv
2022-10-08,2022-11-05,4,US,NA,0.05,rsv
2022-10-08,2022-11-05,4,US,NA,0.1,rsv
2022-10-08,2022-11-05,4,US,NA,0.15,rsv
2022-10-08,2022-11-05,4,US,NA,0.2,rsv
2022-10-08,2022-11-05,4,US,NA,0.25,rsv
2022-10-08,2022-11-05,4,US,NA,0.3,rsv
2022-10-08,2022-11-05,4,US,NA,0.35,rsv
2022-10-08,2022-11-05,4,US,NA,0.4,rsv
2022-10-08,2022-11-05,4,US,NA,0.45,rsv
2022-10-08,2022-11-05,4,US,NA,0.5,rsv
2022-10-08,2022-11-05,4,US,NA,0.55,rsv
2022-10-08,2022-11-05,4,US,NA,0.6,rsv
2022-10-08,2022-11-05,4,US,NA,0.65,rsv
2022-10-08,2022-11-05,4,US,NA,0.7,rsv
2022-10-08,2022-11-05,4,US,NA,0.75,rsv
2022-10-08,2022-11-05,4,US,NA,0.8,rsv
2022-10-08,2022-11-05,4,US,NA,0.85,rsv
2022-10-08,2022-11-05,4,US,NA,0.9,rsv
2022-10-08,2022-11-05,4,US,NA,0.95,rsv
2022-10-08,2022-11-05,4,US,NA,0.975,rsv
2022-10-08,2022-11-05,4,US,NA,0.99,rsv
2022-11-05,2022-11-12,1,US,7612,0.01,rsv
2022-11-05,2022-11-12,1,US,8762,0.025,rsv
2022-11-05,2022-11-12,1,US,9637,0.05,rsv
2022-11-05,2022-11-12,1,US,10662,0.1,rsv
2022-11-05,2022-11-12,1,US,11450,0.15,rsv
2022-11-05,2022-11-12,1,US,12138,0.2,rsv
2022-11-05,2022-11-12,1,US,12800,0.25,rsv
2022-11-05,2022-11-12,1,US,13412,0.3,rsv
2022-11-05,2022-11-12,1,US,14037,0.35,rsv
2022-11-05,2022-11-12,1,US,14675,0.4,rsv
2022-11-05,2022-11-12,1,US,15237,0.45,rsv
2022-11-05,2022-11-12,1,US,15788,0.5,rsv
2022-11-05,2022-11-12,1,US,16350,0.55,rsv
2022-11-05,2022-11-12,1,US,17025,0.6,rsv
2022-11-05,2022-11-12,1,US,17712,0.65,rsv
2022-11-05,2022-11-12,1,US,18425,0.7,rsv
2022-11-05,2022-11-12,1,US,19275,0.75,rsv
2022-11-05,2022-11-12,1,US,20238,0.8,rsv
2022-11-05,2022-11-12,1,US,21362,0.85,rsv
2022-11-05,2022-11-12,1,US,22888,0.9,rsv
2022-11-05,2022-11-12,1,US,25725,0.95,rsv
2022-11-05,2022-11-12,1,US,28638,0.975,rsv
2022-11-05,2022-11-12,1,US,31450,0.99,rsv
2022-11-05,2022-11-19,2,US,5938,0.01,rsv
2022-11-05,2022-11-19,2,US,6987,0.025,rsv
2022-11-05,2022-11-19,2,US,8175,0.05,rsv
2022-11-05,2022-11-19,2,US,9650,0.1,rsv
2022-11-05,2022-11-19,2,US,10762,0.15,rsv
2022-11-05,2022-11-19,2,US,11787,0.2,rsv
2022-11-05,2022-11-19,2,US,12725,0.25,rsv
2022-11-05,2022-11-19,2,US,13500,0.3,rsv
2022-11-05,2022-11-19,2,US,14338,0.35,rsv
2022-11-05,2022-11-19,2,US,15137,0.4,rsv
2022-11-05,2022-11-19,2,US,15912,0.45,rsv
2022-11-05,2022-11-19,2,US,16800,0.5,rsv
2022-11-05,2022-11-19,2,US,17688,0.55,rsv
2022-11-05,2022-11-19,2,US,18612,0.6,rsv
2022-11-05,2022-11-19,2,US,19750,0.65,rsv
2022-11-05,2022-11-19,2,US,20888,0.7,rsv
2022-11-05,2022-11-19,2,US,22188,0.75,rsv
2022-11-05,2022-11-19,2,US,23862,0.8,rsv
2022-11-05,2022-11-19,2,US,25812,0.85,rsv
2022-11-05,2022-11-19,2,US,28362,0.9,rsv
2022-11-05,2022-11-19,2,US,32712,0.95,rsv
2022-11-05,2022-11-19,2,US,37125,0.975,rsv
2022-11-05,2022-11-19,2,US,42550,0.99,rsv
2022-11-05,2022-11-26,3,US,5175,0.01,rsv
2022-11-05,2022-11-26,3,US,6300,0.025,rsv
2022-11-05,2022-11-26,3,US,7375,0.05,rsv
2022-11-05,2022-11-26,3,US,9100,0.1,rsv
2022-11-05,2022-11-26,3,US,10275,0.15,rsv
2022-11-05,2022-11-26,3,US,11475,0.2,rsv
2022-11-05,2022-11-26,3,US,12462,0.25,rsv
2022-11-05,2022-11-26,3,US,13425,0.3,rsv
2022-11-05,2022-11-26,3,US,14500,0.35,rsv
2022-11-05,2022-11-26,3,US,15600,0.4,rsv
2022-11-05,2022-11-26,3,US,16638,0.45,rsv
2022-11-05,2022-11-26,3,US,17850,0.5,rsv
2022-11-05,2022-11-26,3,US,18988,0.55,rsv
2022-11-05,2022-11-26,3,US,20088,0.6,rsv
2022-11-05,2022-11-26,3,US,21550,0.65,rsv
2022-11-05,2022-11-26,3,US,23225,0.7,rsv
2022-11-05,2022-11-26,3,US,25025,0.75,rsv
2022-11-05,2022-11-26,3,US,27275,0.8,rsv
2022-11-05,2022-11-26,3,US,29888,0.85,rsv
2022-11-05,2022-11-26,3,US,34475,0.9,rsv
2022-11-05,2022-11-26,3,US,41538,0.95,rsv
2022-11-05,2022-11-26,3,US,48312,0.975,rsv
2022-11-05,2022-11-26,3,US,57338,0.99,rsv
2022-11-05,2022-12-03,4,US,4450,0.01,rsv
2022-11-05,2022-12-03,4,US,5787,0.025,rsv
2022-11-05,2022-12-03,4,US,6887,0.05,rsv
2022-11-05,2022-12-03,4,US,8475,0.1,rsv
2022-11-05,2022-12-03,4,US,9862,0.15,rsv
2022-11-05,2022-12-03,4,US,11225,0.2,rsv
2022-11-05,2022-12-03,4,US,12500,0.25,rsv
2022-11-05,2022-12-03,4,US,13512,0.3,rsv
2022-11-05,2022-12-03,4,US,14738,0.35,rsv
2022-11-05,2022-12-03,4,US,15975,0.4,rsv
2022-11-05,2022-12-03,4,US,17238,0.45,rsv
2022-11-05,2022-12-03,4,US,18500,0.5,rsv
2022-11-05,2022-12-03,4,US,20012,0.55,rsv
2022-11-05,2022-12-03,4,US,21512,0.6,rsv
2022-11-05,2022-12-03,4,US,23400,0.65,rsv
2022-11-05,2022-12-03,4,US,25562,0.7,rsv
2022-11-05,2022-12-03,4,US,27738,0.75,rsv
2022-11-05,2022-12-03,4,US,30587,0.8,rsv
2022-11-05,2022-12-03,4,US,34212,0.85,rsv
2022-11-05,2022-12-03,4,US,39912,0.9,rsv
2022-11-05,2022-12-03,4,US,48262,0.95,rsv
2022-11-05,2022-12-03,4,US,58662,0.975,rsv
2022-11-05,2022-12-03,4,US,72912,0.99,rsv
2022-11-12,2022-12-10,4,US,NA,0.01,rsv
2022-11-12,2022-12-10,4,US,NA,0.025,rsv
2022-11-12,2022-12-10,4,US,NA,0.05,rsv
2022-11-12,2022-12-10,4,US,NA,0.1,rsv
2022-11-12,2022-12-10,4,US,NA,0.15,rsv
2022-11-12,2022-12-10,4,US,NA,0.2,rsv
2022-11-12,2022-12-10,4,US,NA,0.25,rsv
2022-11-12,2022-12-10,4,US,NA,0.3,rsv
2022-11-12,2022-12-10,4,US,NA,0.35,rsv
2022-11-12,2022-12-10,4,US,NA,0.4,rsv
2022-11-12,2022-12-10,4,US,NA,0.45,rsv
2022-11-12,2022-12-10,4,US,NA,0.5,rsv
2022-11-12,2022-12-10,4,US,NA,0.55,rsv
2022-11-12,2022-12-10,4,US,NA,0.6,rsv
2022-11-12,2022-12-10,4,US,NA,0.65,rsv
2022-11-12,2022-12-10,4,US,NA,0.7,rsv
2022-11-12,2022-12-10,4,US,NA,0.75,rsv
2022-11-12,2022-12-10,4,US,NA,0.8,rsv
2022-11-12,2022-12-10,4,US,NA,0.85,rsv
2022-11-12,2022-12-10,4,US,NA,0.9,rsv
2022-11-12,2022-12-10,4,US,NA,0.95,rsv
2022-11-12,2022-12-10,4,US,NA,0.975,rsv
2022-11-12,2022-12-10,4,US,NA,0.99,rsv
2022-12-10,2022-12-17,1,US,5412,0.01,rsv
2022-12-10,2022-12-17,1,US,6200,0.025,rsv
2022-12-10,2022-12-17,1,US,6825,0.05,rsv
2022-12-10,2022-12-17,1,US,7625,0.1,rsv
2022-12-10,2022-12-17,1,US,8200,0.15,rsv
2022-12-10,2022-12-17,1,US,8725,0.2,rsv
2022-12-10,2022-12-17,1,US,9150,0.25,rsv
2022-12-10,2022-12-17,1,US,9575,0.3,rsv
2022-12-10,2022-12-17,1,US,10000,0.35,rsv
2022-12-10,2022-12-17,1,US,10438,0.4,rsv
2022-12-10,2022-12-17,1,US,10825,0.45,rsv
2022-12-10,2022-12-17,1,US,11212,0.5,rsv
2022-12-10,2022-12-17,1,US,11637,0.55,rsv
2022-12-10,2022-12-17,1,US,12100,0.6,rsv
2022-12-10,2022-12-17,1,US,12600,0.65,rsv
2022-12-10,2022-12-17,1,US,13125,0.7,rsv
2022-12-10,2022-12-17,1,US,13700,0.75,rsv
2022-12-10,2022-12-17,1,US,14412,0.8,rsv
2022-12-10,2022-12-17,1,US,15275,0.85,rsv
2022-12-10,2022-12-17,1,US,16525,0.9,rsv
2022-12-10,2022-12-17,1,US,18212,0.95,rsv
2022-12-10,2022-12-17,1,US,20025,0.975,rsv
2022-12-10,2022-12-17,1,US,22138,0.99,rsv
2022-12-10,2022-12-24,2,US,4200,0.01,rsv
2022-12-10,2022-12-24,2,US,4975,0.025,rsv
2022-12-10,2022-12-24,2,US,5712,0.05,rsv
2022-12-10,2022-12-24,2,US,6562,0.1,rsv
2022-12-10,2022-12-24,2,US,7225,0.15,rsv
2022-12-10,2022-12-24,2,US,7838,0.2,rsv
2022-12-10,2022-12-24,2,US,8388,0.25,rsv
2022-12-10,2022-12-24,2,US,8912,0.3,rsv
2022-12-10,2022-12-24,2,US,9500,0.35,rsv
2022-12-10,2022-12-24,2,US,10038,0.4,rsv
2022-12-10,2022-12-24,2,US,10600,0.45,rsv
2022-12-10,2022-12-24,2,US,11225,0.5,rsv
2022-12-10,2022-12-24,2,US,11850,0.55,rsv
2022-12-10,2022-12-24,2,US,12550,0.6,rsv
2022-12-10,2022-12-24,2,US,13262,0.65,rsv
2022-12-10,2022-12-24,2,US,14025,0.7,rsv
2022-12-10,2022-12-24,2,US,15012,0.75,rsv
2022-12-10,2022-12-24,2,US,16162,0.8,rsv
2022-12-10,2022-12-24,2,US,17500,0.85,rsv
2022-12-10,2022-12-24,2,US,19450,0.9,rsv
2022-12-10,2022-12-24,2,US,22550,0.95,rsv
2022-12-10,2022-12-24,2,US,25225,0.975,rsv
2022-12-10,2022-12-24,2,US,29325,0.99,rsv
2022-12-10,2022-12-31,3,US,3450,0.01,rsv
2022-12-10,2022-12-31,3,US,4088,0.025,rsv
2022-12-10,2022-12-31,3,US,4775,0.05,rsv
2022-12-10,2022-12-31,3,US,5750,0.1,rsv
2022-12-10,2022-12-31,3,US,6562,0.15,rsv
2022-12-10,2022-12-31,3,US,7225,0.2,rsv
2022-12-10,2022-12-31,3,US,7900,0.25,rsv
2022-12-10,2022-12-31,3,US,8538,0.3,rsv
2022-12-10,2022-12-31,3,US,9162,0.35,rsv
2022-12-10,2022-12-31,3,US,9812,0.4,rsv
2022-12-10,2022-12-31,3,US,10438,0.45,rsv
2022-12-10,2022-12-31,3,US,11125,0.5,rsv
2022-12-10,2022-12-31,3,US,11925,0.55,rsv
2022-12-10,2022-12-31,3,US,12712,0.6,rsv
2022-12-10,2022-12-31,3,US,13562,0.65,rsv
2022-12-10,2022-12-31,3,US,14625,0.7,rsv
2022-12-10,2022-12-31,3,US,15950,0.75,rsv
2022-12-10,2022-12-31,3,US,17475,0.8,rsv
2022-12-10,2022-12-31,3,US,19388,0.85,rsv
2022-12-10,2022-12-31,3,US,21675,0.9,rsv
2022-12-10,2022-12-31,3,US,25712,0.95,rsv
2022-12-10,2022-12-31,3,US,30412,0.975,rsv
2022-12-10,2022-12-31,3,US,37550,0.99,rsv
2022-12-10,2023-01-07,4,US,2862,0.01,rsv
2022-12-10,2023-01-07,4,US,3512,0.025,rsv
2022-12-10,2023-01-07,4,US,4125,0.05,rsv
2022-12-10,2023-01-07,4,US,5150,0.1,rsv
2022-12-10,2023-01-07,4,US,5938,0.15,rsv
2022-12-10,2023-01-07,4,US,6650,0.2,rsv
2022-12-10,2023-01-07,4,US,7412,0.25,rsv
2022-12-10,2023-01-07,4,US,8100,0.3,rsv
2022-12-10,2023-01-07,4,US,8775,0.35,rsv
2022-12-10,2023-01-07,4,US,9488,0.4,rsv
2022-12-10,2023-01-07,4,US,10162,0.45,rsv
2022-12-10,2023-01-07,4,US,10962,0.5,rsv
2022-12-10,2023-01-07,4,US,11837,0.55,rsv
2022-12-10,2023-01-07,4,US,12825,0.6,rsv
2022-12-10,2023-01-07,4,US,13950,0.65,rsv
2022-12-10,2023-01-07,4,US,15150,0.7,rsv
2022-12-10,2023-01-07,4,US,16662,0.75,rsv
2022-12-10,2023-01-07,4,US,18450,0.8,rsv
2022-12-10,2023-01-07,4,US,20775,0.85,rsv
2022-12-10,2023-01-07,4,US,23687,0.9,rsv
2022-12-10,2023-01-07,4,US,29625,0.95,rsv
2022-12-10,2023-01-07,4,US,35362,0.975,rsv
2022-12-10,2023-01-07,4,US,46738,0.99,rsv
2022-12-17,2023-01-14,4,US,NA,0.01,rsv
2022-12-17,2023-01-14,4,US,NA,0.025,rsv
2022-12-17,2023-01-14,4,US,NA,0.05,rsv
2022-12-17,2023-01-14,4,US,NA,0.1,rsv
2022-12-17,2023-01-14,4,US,NA,0.15,rsv
2022-12-17,2023-01-14,4,US,NA,0.2,rsv
2022-12-17,2023-01-14,4,US,NA,0.25,rsv
2022-12-17,2023-01-14,4,US,NA,0.3,rsv
2022-12-17,2023-01-14,4,US,NA,0.35,rsv
2022-12-17,2023-01-14,4,US,NA,0.4,rsv
2022-12-17,2023-01-14,4,US,NA,0.45,rsv
2022-12-17,2023-01-14,4,US,NA,0.5,rsv
2022-12-17,2023-01-14,4,US,NA,0.55,rsv
2022-12-17,2023-01-14,4,US,NA,0.6,rsv
2022-12-17,2023-01-14,4,US,NA,0.65,rsv
2022-12-17,2023-01-14,4,US,NA,0.7,rsv
2022-12-17,2023-01-14,4,US,NA,0.75,rsv
2022-12-17,2023-01-14,4,US,NA,0.8,rsv
2022-12-17,2023-01-14,4,US,NA,0.85,rsv
2022-12-17,2023-01-14,4,US,NA,0.9,rsv
2022-12-17,2023-01-14,4,US,NA,0.95,rsv
2022-12-17,2023-01-14,4,US,NA,0.975,rsv
2022-12-17,2023-01-14,4,US,NA,0.99,rsv
2023-01-14,2023-01-21,1,US,1762,0.01,rsv
2023-01-14,2023-01-21,1,US,1938,0.025,rsv
2023-01-14,2023-01-21,1,US,2162,0.05,rsv
2023-01-14,2023-01-21,1,US,2425,0.1,rsv
2023-01-14,2023-01-21,1,US,2625,0.15,rsv
2023-01-14,2023-01-21,1,US,2788,0.2,rsv
2023-01-14,2023-01-21,1,US,2938,0.25,rsv
2023-01-14,2023-01-21,1,US,3075,0.3,rsv
2023-01-14,2023-01-21,1,US,3212,0.35,rsv
2023-01-14,2023-01-21,1,US,3337,0.4,rsv
2023-01-14,2023-01-21,1,US,3488,0.45,rsv
2023-01-14,2023-01-21,1,US,3612,0.5,rsv
2023-01-14,2023-01-21,1,US,3762,0.55,rsv
2023-01-14,2023-01-21,1,US,3900,0.6,rsv
2023-01-14,2023-01-21,1,US,4062,0.65,rsv
2023-01-14,2023-01-21,1,US,4225,0.7,rsv
2023-01-14,2023-01-21,1,US,4425,0.75,rsv
2023-01-14,2023-01-21,1,US,4650,0.8,rsv
2023-01-14,2023-01-21,1,US,4938,0.85,rsv
2023-01-14,2023-01-21,1,US,5325,0.9,rsv
2023-01-14,2023-01-21,1,US,5938,0.95,rsv
2023-01-14,2023-01-21,1,US,6488,0.975,rsv
2023-01-14,2023-01-21,1,US,7350,0.99,rsv
2023-01-14,2023-01-28,2,US,1275,0.01,rsv
2023-01-14,2023-01-28,2,US,1475,0.025,rsv
2023-01-14,2023-01-28,2,US,1688,0.05,rsv
2023-01-14,2023-01-28,2,US,2012,0.1,rsv
2023-01-14,2023-01-28,2,US,2212,0.15,rsv
2023-01-14,2023-01-28,2,US,2412,0.2,rsv
2023-01-14,2023-01-28,2,US,2600,0.25,rsv
2023-01-14,2023-01-28,2,US,2788,0.3,rsv
2023-01-14,2023-01-28,2,US,2950,0.35,rsv
2023-01-14,2023-01-28,2,US,3112,0.4,rsv
2023-01-14,2023-01-28,2,US,3262,0.45,rsv
2023-01-14,2023-01-28,2,US,3425,0.5,rsv
2023-01-14,2023-01-28,2,US,3625,0.55,rsv
2023-01-14,2023-01-28,2,US,3850,0.6,rsv
2023-01-14,2023-01-28,2,US,4088,0.65,rsv
2023-01-14,2023-01-28,2,US,4338,0.7,rsv
2023-01-14,2023-01-28,2,US,4600,0.75,rsv
2023-01-14,2023-01-28,2,US,4962,0.8,rsv
2023-01-14,2023-01-28,2,US,5388,0.85,rsv
2023-01-14,2023-01-28,2,US,5962,0.9,rsv
2023-01-14,2023-01-28,2,US,7025,0.95,rsv
2023-01-14,2023-01-28,2,US,7975,0.975,rsv
2023-01-14,2023-01-28,2,US,9212,0.99,rsv
2023-01-14,2023-02-04,3,US,950,0.01,rsv
2023-01-14,2023-02-04,3,US,1188,0.025,rsv
2023-01-14,2023-02-04,3,US,1425,0.05,rsv
2023-01-14,2023-02-04,3,US,1725,0.1,rsv
2023-01-14,2023-02-04,3,US,1938,0.15,rsv
2023-01-14,2023-02-04,3,US,2138,0.2,rsv
2023-01-14,2023-02-04,3,US,2325,0.25,rsv
2023-01-14,2023-02-04,3,US,2512,0.3,rsv
2023-01-14,2023-02-04,3,US,2712,0.35,rsv
2023-01-14,2023-02-04,3,US,2912,0.4,rsv
2023-01-14,2023-02-04,3,US,3112,0.45,rsv
2023-01-14,2023-02-04,3,US,3287,0.5,rsv
2023-01-14,2023-02-04,3,US,3525,0.55,rsv
2023-01-14,2023-02-04,3,US,3788,0.6,rsv
2023-01-14,2023-02-04,3,US,4050,0.65,rsv
2023-01-14,2023-02-04,3,US,4375,0.7,rsv
2023-01-14,2023-02-04,3,US,4712,0.75,rsv
2023-01-14,2023-02-04,3,US,5100,0.8,rsv
2023-01-14,2023-02-04,3,US,5650,0.85,rsv
2023-01-14,2023-02-04,3,US,6400,0.9,rsv
2023-01-14,2023-02-04,3,US,7825,0.95,rsv
2023-01-14,2023-02-04,3,US,8975,0.975,rsv
2023-01-14,2023-02-04,3,US,10925,0.99,rsv
2023-01-14,2023-02-11,4,US,762,0.01,rsv
2023-01-14,2023-02-11,4,US,988,0.025,rsv
2023-01-14,2023-02-11,4,US,1200,0.05,rsv
2023-01-14,2023-02-11,4,US,1487,0.1,rsv
2023-01-14,2023-02-11,4,US,1738,0.15,rsv
2023-01-14,2023-02-11,4,US,1938,0.2,rsv
2023-01-14,2023-02-11,4,US,2125,0.25,rsv
2023-01-14,2023-02-11,4,US,2312,0.3,rsv
2023-01-14,2023-02-11,4,US,2538,0.35,rsv
2023-01-14,2023-02-11,4,US,2725,0.4,rsv
2023-01-14,2023-02-11,4,US,2925,0.45,rsv
2023-01-14,2023-02-11,4,US,3175,0.5,rsv
2023-01-14,2023-02-11,4,US,3438,0.55,rsv
2023-01-14,2023-02-11,4,US,3712,0.6,rsv
2023-01-14,2023-02-11,4,US,4025,0.65,rsv
2023-01-14,2023-02-11,4,US,4387,0.7,rsv
2023-01-14,2023-02-11,4,US,4775,0.75,rsv
2023-01-14,2023-02-11,4,US,5262,0.8,rsv
2023-01-14,2023-02-11,4,US,5975,0.85,rsv
2023-01-14,2023-02-11,4,US,6875,0.9,rsv
2023-01-14,2023-02-11,4,US,8650,0.95,rsv
2023-01-14,2023-02-11,4,US,10412,0.975,rsv
2023-01-14,2023-02-11,4,US,12825,0.99,rsv
2023-01-21,2023-02-18,4,US,NA,0.01,rsv
2023-01-21,2023-02-18,4,US,NA,0.025,rsv
2023-01-21,2023-02-18,4,US,NA,0.05,rsv
2023-01-21,2023-02-18,4,US,NA,0.1,rsv
2023-01-21,2023-02-18,4,US,NA,0.15,rsv
2023-01-21,2023-02-18,4,US,NA,0.2,rsv
2023-01-21,2023-02-18,4,US,NA,0.25,rsv
2023-01-21,2023-02-18,4,US,NA,0.3,rsv
2023-01-21,2023-02-18,4,US,NA,0.35,rsv
2023-01-21,2023-02-18,4,US,NA,0.4,rsv
2023-01-21,2023-02-18,4,US,NA,0.45,rsv
2023-01-21,2023-02-18,4,US,NA,0.5,rsv
2023-01-21,2023-02-18,4,US,NA,0.55,rsv
2023-01-21,2023-02-18,4,US,NA,0.6,rsv
2023-01-21,2023-02-18,4,US,NA,0.65,rsv
2023-01-21,2023-02-18,4,US,NA,0.7,rsv
2023-01-21,2023-02-18,4,US,NA,0.75,rsv
2023-01-21,2023-02-18,4,US,NA,0.8,rsv
2023-01-21,2023-02-18,4,US,NA,0.85,rsv
2023-01-21,2023-02-18,4,US,NA,0.9,rsv
2023-01-21,2023-02-18,4,US,NA,0.95,rsv
2023-01-21,2023-02-18,4,US,NA,0.975,rsv
2023-01-21,2023-02-18,4,US,NA,0.99,rsv
2023-02-18,2023-02-25,1,US,750,0.01,rsv
2023-02-18,2023-02-25,1,US,837,0.025,rsv
2023-02-18,2023-02-25,1,US,950,0.05,rsv
2023-02-18,2023-02-25,1,US,1088,0.1,rsv
2023-02-18,2023-02-25,1,US,1175,0.15,rsv
2023-02-18,2023-02-25,1,US,1237,0.2,rsv
2023-02-18,2023-02-25,1,US,1312,0.25,rsv
2023-02-18,2023-02-25,1,US,1375,0.3,rsv
2023-02-18,2023-02-25,1,US,1438,0.35,rsv
2023-02-18,2023-02-25,1,US,1512,0.4,rsv
2023-02-18,2023-02-25,1,US,1562,0.45,rsv
2023-02-18,2023-02-25,1,US,1625,0.5,rsv
2023-02-18,2023-02-25,1,US,1700,0.55,rsv
2023-02-18,2023-02-25,1,US,1762,0.6,rsv
2023-02-18,2023-02-25,1,US,1838,0.65,rsv
2023-02-18,2023-02-25,1,US,1925,0.7,rsv
2023-02-18,2023-02-25,1,US,2012,0.75,rsv
2023-02-18,2023-02-25,1,US,2112,0.8,rsv
2023-02-18,2023-02-25,1,US,2238,0.85,rsv
2023-02-18,2023-02-25,1,US,2412,0.9,rsv
2023-02-18,2023-02-25,1,US,2700,0.95,rsv
2023-02-18,2023-02-25,1,US,2975,0.975,rsv
2023-02-18,2023-02-25,1,US,3375,0.99,rsv
2023-02-18,2023-03-04,2,US,550,0.01,rsv
2023-02-18,2023-03-04,2,US,650,0.025,rsv
2023-02-18,2023-03-04,2,US,750,0.05,rsv
2023-02-18,2023-03-04,2,US,887,0.1,rsv
2023-02-18,2023-03-04,2,US,1000,0.15,rsv
2023-02-18,2023-03-04,2,US,1088,0.2,rsv
2023-02-18,2023-03-04,2,US,1162,0.25,rsv
2023-02-18,2023-03-04,2,US,1250,0.3,rsv
2023-02-18,2023-03-04,2,US,1325,0.35,rsv
2023-02-18,2023-03-04,2,US,1400,0.4,rsv
2023-02-18,2023-03-04,2,US,1475,0.45,rsv
2023-02-18,2023-03-04,2,US,1550,0.5,rsv
2023-02-18,2023-03-04,2,US,1650,0.55,rsv
2023-02-18,2023-03-04,2,US,1738,0.6,rsv
2023-02-18,2023-03-04,2,US,1838,0.65,rsv
2023-02-18,2023-03-04,2,US,1950,0.7,rsv
2023-02-18,2023-03-04,2,US,2088,0.75,rsv
2023-02-18,2023-03-04,2,US,2238,0.8,rsv
2023-02-18,2023-03-04,2,US,2438,0.85,rsv
2023-02-18,2023-03-04,2,US,2700,0.9,rsv
2023-02-18,2023-03-04,2,US,3188,0.95,rsv
2023-02-18,2023-03-04,2,US,3662,0.975,rsv
2023-02-18,2023-03-04,2,US,4462,0.99,rsv
2023-02-18,2023-03-11,3,US,425,0.01,rsv
2023-02-18,2023-03-11,3,US,538,0.025,rsv
