model,date,location,horizon,prediction,true_value,quantile
rsv_2018,2024-03-16,Georgia,4,38,25,0.75
rsv_2018,2024-03-16,Georgia,4,88,25,0.975
rsv_2018,2024-02-24,Maryland,1,9,23,0.025
rsv_2018,2024-02-24,Maryland,1,18,23,0.25
rsv_2018,2024-02-24,Maryland,1,23,23,0.5
rsv_2018,2024-02-24,Maryland,1,30,23,0.75
rsv_2018,2024-02-24,Maryland,1,47,23,0.975
rsv_2018,2024-03-02,Maryland,2,7,14,0.025
rsv_2018,2024-03-02,Maryland,2,14,14,0.25
rsv_2018,2024-03-02,Maryland,2,20,14,0.5
rsv_2018,2024-03-02,Maryland,2,28,14,0.75
rsv_2018,2024-03-02,Maryland,2,52,14,0.975
rsv_2018,2024-03-09,Maryland,3,5,20,0.025
rsv_2018,2024-03-09,Maryland,3,12,20,0.25
rsv_2018,2024-03-09,Maryland,3,18,20,0.5
rsv_2018,2024-03-09,Maryland,3,26,20,0.75
rsv_2018,2024-03-09,Maryland,3,52,20,0.975
rsv_2018,2024-03-16,Maryland,4,4,17,0.025
rsv_2018,2024-03-16,Maryland,4,10,17,0.25
rsv_2018,2024-03-16,Maryland,4,16,17,0.5
rsv_2018,2024-03-16,Maryland,4,25,17,0.75
rsv_2018,2024-03-16,Maryland,4,54,17,0.975
rsv_2018,2024-02-24,Michigan,1,4,14,0.025
rsv_2018,2024-02-24,Michigan,1,9,14,0.25
rsv_2018,2024-02-24,Michigan,1,12,14,0.5
rsv_2018,2024-02-24,Michigan,1,16,14,0.75
rsv_2018,2024-02-24,Michigan,1,27,14,0.975
rsv_2018,2024-03-02,Michigan,2,3,8,0.025
rsv_2018,2024-03-02,Michigan,2,7,8,0.25
rsv_2018,2024-03-02,Michigan,2,11,8,0.5
rsv_2018,2024-03-02,Michigan,2,16,8,0.75
rsv_2018,2024-03-02,Michigan,2,29,8,0.975
rsv_2018,2024-03-09,Michigan,3,2,9,0.025
rsv_2018,2024-03-09,Michigan,3,6,9,0.25
rsv_2018,2024-03-09,Michigan,3,10,9,0.5
rsv_2018,2024-03-09,Michigan,3,15,9,0.75
rsv_2018,2024-03-09,Michigan,3,29,9,0.975
rsv_2018,2024-03-16,Michigan,4,1,3,0.025
rsv_2018,2024-03-16,Michigan,4,5,3,0.25
rsv_2018,2024-03-16,Michigan,4,9,3,0.5
rsv_2018,2024-03-16,Michigan,4,14,3,0.75
rsv_2018,2024-03-16,Michigan,4,30,3,0.975
rsv_2018,2024-02-24,Minnesota,1,14,47,0.025
rsv_2018,2024-02-24,Minnesota,1,25,47,0.25
rsv_2018,2024-02-24,Minnesota,1,33,47,0.5
rsv_2018,2024-02-24,Minnesota,1,42,47,0.75
rsv_2018,2024-02-24,Minnesota,1,66,47,0.975
rsv_2018,2024-03-02,Minnesota,2,10,22,0.025
rsv_2018,2024-03-02,Minnesota,2,21,22,0.25
rsv_2018,2024-03-02,Minnesota,2,29,22,0.5
rsv_2018,2024-03-02,Minnesota,2,40,22,0.75
rsv_2018,2024-03-02,Minnesota,2,72,22,0.975
rsv_2018,2024-03-09,Minnesota,3,8,31,0.025
rsv_2018,2024-03-09,Minnesota,3,18,31,0.25
rsv_2018,2024-03-09,Minnesota,3,26,31,0.5
rsv_2018,2024-03-09,Minnesota,3,38,31,0.75
rsv_2018,2024-03-09,Minnesota,3,75,31,0.975
rsv_2018,2024-03-16,Minnesota,4,6,25,0.025
rsv_2018,2024-03-16,Minnesota,4,15,25,0.25
rsv_2018,2024-03-16,Minnesota,4,24,25,0.5
rsv_2018,2024-03-16,Minnesota,4,35,25,0.75
rsv_2018,2024-03-16,Minnesota,4,76,25,0.975
rsv_2018,2024-02-24,New Mexico,1,5,11,0.025
rsv_2018,2024-02-24,New Mexico,1,11,11,0.25
rsv_2018,2024-02-24,New Mexico,1,15,11,0.5
rsv_2018,2024-02-24,New Mexico,1,20,11,0.75
rsv_2018,2024-02-24,New Mexico,1,32,11,0.975
rsv_2018,2024-03-02,New Mexico,2,3,9,0.025
rsv_2018,2024-03-02,New Mexico,2,9,9,0.25
rsv_2018,2024-03-02,New Mexico,2,13,9,0.5
rsv_2018,2024-03-02,New Mexico,2,18,9,0.75
rsv_2018,2024-03-02,New Mexico,2,35,9,0.975
rsv_2018,2024-03-09,New Mexico,3,2,7,0.025
rsv_2018,2024-03-09,New Mexico,3,7,7,0.25
rsv_2018,2024-03-09,New Mexico,3,11,7,0.5
rsv_2018,2024-03-09,New Mexico,3,17,7,0.75
rsv_2018,2024-03-09,New Mexico,3,34,7,0.975
rsv_2018,2024-03-16,New Mexico,4,2,5,0.025
rsv_2018,2024-03-16,New Mexico,4,6,5,0.25
rsv_2018,2024-03-16,New Mexico,4,10,5,0.5
rsv_2018,2024-03-16,New Mexico,4,15,5,0.75
rsv_2018,2024-03-16,New Mexico,4,34,5,0.975
rsv_2018,2024-02-24,New York,1,11,19,0.025
rsv_2018,2024-02-24,New York,1,19,19,0.25
rsv_2018,2024-02-24,New York,1,25,19,0.5
rsv_2018,2024-02-24,New York,1,33,19,0.75
rsv_2018,2024-02-24,New York,1,51,19,0.975
rsv_2018,2024-03-02,New York,2,7,18,0.025
rsv_2018,2024-03-02,New York,2,16,18,0.25
rsv_2018,2024-03-02,New York,2,22,18,0.5
rsv_2018,2024-03-02,New York,2,31,18,0.75
rsv_2018,2024-03-02,New York,2,56,18,0.975
rsv_2018,2024-03-09,New York,3,5,18,0.025
rsv_2018,2024-03-09,New York,3,13,18,0.25
rsv_2018,2024-03-09,New York,3,20,18,0.5
rsv_2018,2024-03-09,New York,3,29,18,0.75
rsv_2018,2024-03-09,New York,3,59,18,0.975
rsv_2018,2024-03-16,New York,4,4,11,0.025
rsv_2018,2024-03-16,New York,4,11,11,0.25
rsv_2018,2024-03-16,New York,4,18,11,0.5
rsv_2018,2024-03-16,New York,4,27,11,0.75
rsv_2018,2024-03-16,New York,4,60,11,0.975
rsv_2018,2024-02-24,Oregon,1,3,5,0.025
rsv_2018,2024-02-24,Oregon,1,8,5,0.25
rsv_2018,2024-02-24,Oregon,1,11,5,0.5
rsv_2018,2024-02-24,Oregon,1,15,5,0.75
rsv_2018,2024-02-24,Oregon,1,25,5,0.975
rsv_2018,2024-03-02,Oregon,2,2,7,0.025
rsv_2018,2024-03-02,Oregon,2,6,7,0.25
rsv_2018,2024-03-02,Oregon,2,10,7,0.5
rsv_2018,2024-03-02,Oregon,2,14,7,0.75
rsv_2018,2024-03-02,Oregon,2,26,7,0.975
rsv_2018,2024-03-09,Oregon,3,2,5,0.025
rsv_2018,2024-03-09,Oregon,3,5,5,0.25
rsv_2018,2024-03-09,Oregon,3,9,5,0.5
rsv_2018,2024-03-09,Oregon,3,13,5,0.75
rsv_2018,2024-03-09,Oregon,3,26,5,0.975
rsv_2018,2024-03-16,Oregon,4,1,4,0.025
rsv_2018,2024-03-16,Oregon,4,5,4,0.25
rsv_2018,2024-03-16,Oregon,4,8,4,0.5
rsv_2018,2024-03-16,Oregon,4,12,4,0.75
rsv_2018,2024-03-16,Oregon,4,27,4,0.975
rsv_2018,2024-02-24,Tennessee,1,3,9,0.025
rsv_2018,2024-02-24,Tennessee,1,8,9,0.25
rsv_2018,2024-02-24,Tennessee,1,11,9,0.5
rsv_2018,2024-02-24,Tennessee,1,15,9,0.75
rsv_2018,2024-02-24,Tennessee,1,25,9,0.975
rsv_2018,2024-03-02,Tennessee,2,2,9,0.025
rsv_2018,2024-03-02,Tennessee,2,6,9,0.25
rsv_2018,2024-03-02,Tennessee,2,10,9,0.5
rsv_2018,2024-03-02,Tennessee,2,14,9,0.75
rsv_2018,2024-03-02,Tennessee,2,27,9,0.975
rsv_2018,2024-03-09,Tennessee,3,2,7,0.025
rsv_2018,2024-03-09,Tennessee,3,6,7,0.25
rsv_2018,2024-03-09,Tennessee,3,9,7,0.5
rsv_2018,2024-03-09,Tennessee,3,14,7,0.75
rsv_2018,2024-03-09,Tennessee,3,28,7,0.975
rsv_2018,2024-03-16,Tennessee,4,1,7,0.025
rsv_2018,2024-03-16,Tennessee,4,5,7,0.25
rsv_2018,2024-03-16,Tennessee,4,8,7,0.5
rsv_2018,2024-03-16,Tennessee,4,13,7,0.75
rsv_2018,2024-03-16,Tennessee,4,29,7,0.975
rsv_2018,2024-02-24,Utah,1,16,45,0.025
rsv_2018,2024-02-24,Utah,1,27,45,0.25
rsv_2018,2024-02-24,Utah,1,35,45,0.5
rsv_2018,2024-02-24,Utah,1,44,45,0.75
rsv_2018,2024-02-24,Utah,1,69,45,0.975
rsv_2018,2024-03-02,Utah,2,10,29,0.025
rsv_2018,2024-03-02,Utah,2,21,29,0.25
rsv_2018,2024-03-02,Utah,2,30,29,0.5
rsv_2018,2024-03-02,Utah,2,41,29,0.75
rsv_2018,2024-03-02,Utah,2,72,29,0.975
rsv_2018,2024-03-09,Utah,3,8,26,0.025
rsv_2018,2024-03-09,Utah,3,17,26,0.25
rsv_2018,2024-03-09,Utah,3,25,26,0.5
rsv_2018,2024-03-09,Utah,3,37,26,0.75
rsv_2018,2024-03-09,Utah,3,73,26,0.975
rsv_2018,2024-03-16,Utah,4,6,22,0.025
rsv_2018,2024-03-16,Utah,4,14,22,0.25
rsv_2018,2024-03-16,Utah,4,22,22,0.5
rsv_2018,2024-03-16,Utah,4,33,22,0.75
rsv_2018,2024-03-16,Utah,4,72,22,0.975
rsv_2018,2024-03-02,California,1,10,17,0.025
rsv_2018,2024-03-02,California,1,18,17,0.25
rsv_2018,2024-03-02,California,1,23,17,0.5
rsv_2018,2024-03-02,California,1,30,17,0.75
rsv_2018,2024-03-02,California,1,48,17,0.975
rsv_2018,2024-03-09,California,2,7,7,0.025
rsv_2018,2024-03-09,California,2,15,7,0.25
rsv_2018,2024-03-09,California,2,21,7,0.5
rsv_2018,2024-03-09,California,2,29,7,0.75
rsv_2018,2024-03-09,California,2,52,7,0.975
rsv_2018,2024-03-16,California,3,5,7,0.025
rsv_2018,2024-03-16,California,3,12,7,0.25
rsv_2018,2024-03-16,California,3,19,7,0.5
rsv_2018,2024-03-16,California,3,27,7,0.75
rsv_2018,2024-03-16,California,3,56,7,0.975
rsv_2018,2024-03-23,California,4,4,7,0.025
rsv_2018,2024-03-23,California,4,11,7,0.25
rsv_2018,2024-03-23,California,4,17,7,0.5
rsv_2018,2024-03-23,California,4,26,7,0.75
rsv_2018,2024-03-23,California,4,57,7,0.975
rsv_2018,2024-03-02,Colorado,1,32,60,0.025
rsv_2018,2024-03-02,Colorado,1,53,60,0.25
rsv_2018,2024-03-02,Colorado,1,67,60,0.5
rsv_2018,2024-03-02,Colorado,1,84,60,0.75
rsv_2018,2024-03-02,Colorado,1,130,60,0.975
rsv_2018,2024-03-09,Colorado,2,23,43,0.025
rsv_2018,2024-03-09,Colorado,2,42,43,0.25
rsv_2018,2024-03-09,Colorado,2,57,43,0.5
rsv_2018,2024-03-09,Colorado,2,78,43,0.75
rsv_2018,2024-03-09,Colorado,2,139,43,0.975
rsv_2018,2024-03-16,Colorado,3,16,46,0.025
rsv_2018,2024-03-16,Colorado,3,34,46,0.25
rsv_2018,2024-03-16,Colorado,3,49,46,0.5
rsv_2018,2024-03-16,Colorado,3,70,46,0.75
rsv_2018,2024-03-16,Colorado,3,144,46,0.975
rsv_2018,2024-03-23,Colorado,4,12,26,0.025
rsv_2018,2024-03-23,Colorado,4,28,26,0.25
rsv_2018,2024-03-23,Colorado,4,42,26,0.5
rsv_2018,2024-03-23,Colorado,4,63,26,0.75
rsv_2018,2024-03-23,Colorado,4,141,26,0.975
rsv_2018,2024-03-02,Connecticut,1,3,10,0.025
rsv_2018,2024-03-02,Connecticut,1,8,10,0.25
rsv_2018,2024-03-02,Connecticut,1,11,10,0.5
rsv_2018,2024-03-02,Connecticut,1,14,10,0.75
rsv_2018,2024-03-02,Connecticut,1,24,10,0.975
rsv_2018,2024-03-09,Connecticut,2,2,5,0.025
rsv_2018,2024-03-09,Connecticut,2,6,5,0.25
rsv_2018,2024-03-09,Connecticut,2,10,5,0.5
rsv_2018,2024-03-09,Connecticut,2,14,5,0.75
rsv_2018,2024-03-09,Connecticut,2,26,5,0.975
rsv_2018,2024-03-16,Connecticut,3,1,6,0.025
rsv_2018,2024-03-16,Connecticut,3,5,6,0.25
rsv_2018,2024-03-16,Connecticut,3,9,6,0.5
rsv_2018,2024-03-16,Connecticut,3,13,6,0.75
rsv_2018,2024-03-16,Connecticut,3,27,6,0.975
rsv_2018,2024-03-23,Connecticut,4,1,5,0.025
rsv_2018,2024-03-23,Connecticut,4,4,5,0.25
rsv_2018,2024-03-23,Connecticut,4,7,5,0.5
rsv_2018,2024-03-23,Connecticut,4,12,5,0.75
rsv_2018,2024-03-23,Connecticut,4,28,5,0.975
rsv_2018,2024-03-02,Georgia,1,9,38,0.025
rsv_2018,2024-03-02,Georgia,1,17,38,0.25
rsv_2018,2024-03-02,Georgia,1,22,38,0.5
rsv_2018,2024-03-02,Georgia,1,29,38,0.75
rsv_2018,2024-03-02,Georgia,1,46,38,0.975
rsv_2018,2024-03-09,Georgia,2,7,30,0.025
rsv_2018,2024-03-09,Georgia,2,15,30,0.25
rsv_2018,2024-03-09,Georgia,2,21,30,0.5
rsv_2018,2024-03-09,Georgia,2,29,30,0.75
rsv_2018,2024-03-09,Georgia,2,50,30,0.975
rsv_2018,2024-03-16,Georgia,3,5,25,0.025
rsv_2018,2024-03-16,Georgia,3,13,25,0.25
rsv_2018,2024-03-16,Georgia,3,19,25,0.5
rsv_2018,2024-03-16,Georgia,3,27,25,0.75
rsv_2018,2024-03-16,Georgia,3,54,25,0.975
rsv_2018,2024-03-23,Georgia,4,4,13,0.025
rsv_2018,2024-03-23,Georgia,4,11,13,0.25
rsv_2018,2024-03-23,Georgia,4,18,13,0.5
rsv_2018,2024-03-23,Georgia,4,27,13,0.75
rsv_2018,2024-03-23,Georgia,4,56,13,0.975
rsv_2018,2024-03-02,Maryland,1,6,14,0.025
rsv_2018,2024-03-02,Maryland,1,12,14,0.25
rsv_2018,2024-03-02,Maryland,1,17,14,0.5
rsv_2018,2024-03-02,Maryland,1,22,14,0.75
rsv_2018,2024-03-02,Maryland,1,37,14,0.975
rsv_2018,2024-03-09,Maryland,2,5,20,0.025
rsv_2018,2024-03-09,Maryland,2,10,20,0.25
rsv_2018,2024-03-09,Maryland,2,15,20,0.5
rsv_2018,2024-03-09,Maryland,2,21,20,0.75
rsv_2018,2024-03-09,Maryland,2,41,20,0.975
rsv_2018,2024-03-16,Maryland,3,3,17,0.025
rsv_2018,2024-03-16,Maryland,3,9,17,0.25
rsv_2018,2024-03-16,Maryland,3,14,17,0.5
rsv_2018,2024-03-16,Maryland,3,20,17,0.75
rsv_2018,2024-03-16,Maryland,3,43,17,0.975
rsv_2018,2024-03-23,Maryland,4,2,8,0.025
rsv_2018,2024-03-23,Maryland,4,8,8,0.25
rsv_2018,2024-03-23,Maryland,4,12,8,0.5
rsv_2018,2024-03-23,Maryland,4,19,8,0.75
rsv_2018,2024-03-23,Maryland,4,44,8,0.975
rsv_2018,2024-03-02,Michigan,1,3,8,0.025
rsv_2018,2024-03-02,Michigan,1,8,8,0.25
rsv_2018,2024-03-02,Michigan,1,11,8,0.5
rsv_2018,2024-03-02,Michigan,1,15,8,0.75
rsv_2018,2024-03-02,Michigan,1,26,8,0.975
rsv_2018,2024-03-09,Michigan,2,2,9,0.025
rsv_2018,2024-03-09,Michigan,2,7,9,0.25
rsv_2018,2024-03-09,Michigan,2,10,9,0.5
rsv_2018,2024-03-09,Michigan,2,15,9,0.75
rsv_2018,2024-03-09,Michigan,2,27,9,0.975
rsv_2018,2024-03-16,Michigan,3,2,3,0.025
rsv_2018,2024-03-16,Michigan,3,6,3,0.25
rsv_2018,2024-03-16,Michigan,3,9,3,0.5
rsv_2018,2024-03-16,Michigan,3,14,3,0.75
rsv_2018,2024-03-16,Michigan,3,28,3,0.975
rsv_2018,2024-03-23,Michigan,4,1,13,0.025
rsv_2018,2024-03-23,Michigan,4,5,13,0.25
rsv_2018,2024-03-23,Michigan,4,8,13,0.5
rsv_2018,2024-03-23,Michigan,4,13,13,0.75
rsv_2018,2024-03-23,Michigan,4,28,13,0.975
rsv_2018,2024-03-02,Minnesota,1,17,22,0.025
rsv_2018,2024-03-02,Minnesota,1,29,22,0.25
rsv_2018,2024-03-02,Minnesota,1,38,22,0.5
rsv_2018,2024-03-02,Minnesota,1,48,22,0.75
rsv_2018,2024-03-02,Minnesota,1,75,22,0.975
rsv_2018,2024-03-09,Minnesota,2,12,31,0.025
rsv_2018,2024-03-09,Minnesota,2,24,31,0.25
rsv_2018,2024-03-09,Minnesota,2,33,31,0.5
rsv_2018,2024-03-09,Minnesota,2,46,31,0.75
rsv_2018,2024-03-09,Minnesota,2,82,31,0.975
rsv_2018,2024-03-16,Minnesota,3,9,25,0.025
rsv_2018,2024-03-16,Minnesota,3,20,25,0.25
rsv_2018,2024-03-16,Minnesota,3,30,25,0.5
rsv_2018,2024-03-16,Minnesota,3,43,25,0.75
rsv_2018,2024-03-16,Minnesota,3,83,25,0.975
rsv_2018,2024-03-23,Minnesota,4,7,19,0.025
rsv_2018,2024-03-23,Minnesota,4,17,19,0.25
rsv_2018,2024-03-23,Minnesota,4,26,19,0.5
rsv_2018,2024-03-23,Minnesota,4,40,19,0.75
rsv_2018,2024-03-23,Minnesota,4,88,19,0.975
rsv_2018,2024-03-02,New Mexico,1,3,9,0.025
rsv_2018,2024-03-02,New Mexico,1,8,9,0.25
rsv_2018,2024-03-02,New Mexico,1,11,9,0.5
rsv_2018,2024-03-02,New Mexico,1,15,9,0.75
rsv_2018,2024-03-02,New Mexico,1,25,9,0.975
rsv_2018,2024-03-09,New Mexico,2,2,7,0.025
rsv_2018,2024-03-09,New Mexico,2,6,7,0.25
rsv_2018,2024-03-09,New Mexico,2,10,7,0.5
rsv_2018,2024-03-09,New Mexico,2,14,7,0.75
rsv_2018,2024-03-09,New Mexico,2,26,7,0.975
rsv_2018,2024-03-16,New Mexico,3,1,5,0.025
rsv_2018,2024-03-16,New Mexico,3,5,5,0.25
rsv_2018,2024-03-16,New Mexico,3,8,5,0.5
rsv_2018,2024-03-16,New Mexico,3,13,5,0.75
rsv_2018,2024-03-16,New Mexico,3,26,5,0.975
rsv_2018,2024-03-23,New Mexico,4,1,8,0.025
rsv_2018,2024-03-23,New Mexico,4,4,8,0.25
rsv_2018,2024-03-23,New Mexico,4,7,8,0.5
rsv_2018,2024-03-23,New Mexico,4,12,8,0.75
rsv_2018,2024-03-23,New Mexico,4,25,8,0.975
rsv_2018,2024-03-02,New York,1,7,18,0.025
rsv_2018,2024-03-02,New York,1,14,18,0.25
rsv_2018,2024-03-02,New York,1,19,18,0.5
rsv_2018,2024-03-02,New York,1,25,18,0.75
rsv_2018,2024-03-02,New York,1,39,18,0.975
rsv_2018,2024-03-09,New York,2,5,18,0.025
rsv_2018,2024-03-09,New York,2,12,18,0.25
rsv_2018,2024-03-09,New York,2,16,18,0.5
rsv_2018,2024-03-09,New York,2,23,18,0.75
rsv_2018,2024-03-09,New York,2,42,18,0.975
rsv_2018,2024-03-16,New York,3,4,11,0.025
rsv_2018,2024-03-16,New York,3,10,11,0.25
rsv_2018,2024-03-16,New York,3,15,11,0.5
rsv_2018,2024-03-16,New York,3,22,11,0.75
rsv_2018,2024-03-16,New York,3,43,11,0.975
rsv_2018,2024-03-23,New York,4,3,9,0.025
rsv_2018,2024-03-23,New York,4,8,9,0.25
rsv_2018,2024-03-23,New York,4,13,9,0.5
rsv_2018,2024-03-23,New York,4,20,9,0.75
rsv_2018,2024-03-23,New York,4,44,9,0.975
rsv_2018,2024-03-02,Oregon,1,2,7,0.025
rsv_2018,2024-03-02,Oregon,1,5,7,0.25
rsv_2018,2024-03-02,Oregon,1,7,7,0.5
rsv_2018,2024-03-02,Oregon,1,10,7,0.75
rsv_2018,2024-03-02,Oregon,1,17,7,0.975
rsv_2018,2024-03-09,Oregon,2,1,5,0.025
rsv_2018,2024-03-09,Oregon,2,4,5,0.25
rsv_2018,2024-03-09,Oregon,2,6,5,0.5
rsv_2018,2024-03-09,Oregon,2,10,5,0.75
rsv_2018,2024-03-09,Oregon,2,19,5,0.975
rsv_2018,2024-03-16,Oregon,3,1,4,0.025
rsv_2018,2024-03-16,Oregon,3,3,4,0.25
rsv_2018,2024-03-16,Oregon,3,6,4,0.5
rsv_2018,2024-03-16,Oregon,3,9,4,0.75
rsv_2018,2024-03-16,Oregon,3,19,4,0.975
rsv_2018,2024-03-23,Oregon,4,0,15,0.025
rsv_2018,2024-03-23,Oregon,4,3,15,0.25
rsv_2018,2024-03-23,Oregon,4,5,15,0.5
rsv_2018,2024-03-23,Oregon,4,8,15,0.75
rsv_2018,2024-03-23,Oregon,4,19,15,0.975
rsv_2018,2024-03-02,Tennessee,1,2,9,0.025
rsv_2018,2024-03-02,Tennessee,1,6,9,0.25
rsv_2018,2024-03-02,Tennessee,1,9,9,0.5
rsv_2018,2024-03-02,Tennessee,1,12,9,0.75
rsv_2018,2024-03-02,Tennessee,1,21,9,0.975
rsv_2018,2024-03-09,Tennessee,2,2,7,0.025
rsv_2018,2024-03-09,Tennessee,2,5,7,0.25
rsv_2018,2024-03-09,Tennessee,2,8,7,0.5
rsv_2018,2024-03-09,Tennessee,2,12,7,0.75
rsv_2018,2024-03-09,Tennessee,2,23,7,0.975
rsv_2018,2024-03-16,Tennessee,3,1,7,0.025
rsv_2018,2024-03-16,Tennessee,3,5,7,0.25
rsv_2018,2024-03-16,Tennessee,3,7,7,0.5
rsv_2018,2024-03-16,Tennessee,3,12,7,0.75
rsv_2018,2024-03-16,Tennessee,3,25,7,0.975
rsv_2018,2024-03-23,Tennessee,4,1,5,0.025
rsv_2018,2024-03-23,Tennessee,4,4,5,0.25
rsv_2018,2024-03-23,Tennessee,4,7,5,0.5
rsv_2018,2024-03-23,Tennessee,4,11,5,0.75
rsv_2018,2024-03-23,Tennessee,4,25,5,0.975
rsv_2018,2024-03-02,Utah,1,16,29,0.025
rsv_2018,2024-03-02,Utah,1,27,29,0.25
rsv_2018,2024-03-02,Utah,1,35,29,0.5
rsv_2018,2024-03-02,Utah,1,45,29,0.75
rsv_2018,2024-03-02,Utah,1,68,29,0.975
rsv_2018,2024-03-09,Utah,2,10,26,0.025
rsv_2018,2024-03-09,Utah,2,22,26,0.25
rsv_2018,2024-03-09,Utah,2,30,26,0.5
rsv_2018,2024-03-09,Utah,2,41,26,0.75
rsv_2018,2024-03-09,Utah,2,74,26,0.975
rsv_2018,2024-03-16,Utah,3,7,22,0.025
rsv_2018,2024-03-16,Utah,3,17,22,0.25
rsv_2018,2024-03-16,Utah,3,26,22,0.5
rsv_2018,2024-03-16,Utah,3,37,22,0.75
rsv_2018,2024-03-16,Utah,3,75,22,0.975
rsv_2018,2024-03-23,Utah,4,5,13,0.025
rsv_2018,2024-03-23,Utah,4,14,13,0.25
rsv_2018,2024-03-23,Utah,4,22,13,0.5
rsv_2018,2024-03-23,Utah,4,33,13,0.75
rsv_2018,2024-03-23,Utah,4,72,13,0.975
rsv_2018,2024-03-09,California,1,6,7,0.025
rsv_2018,2024-03-09,California,1,12,7,0.25
rsv_2018,2024-03-09,California,1,17,7,0.5
rsv_2018,2024-03-09,California,1,22,7,0.75
rsv_2018,2024-03-09,California,1,36,7,0.975
rsv_2018,2024-03-16,California,2,4,7,0.025
rsv_2018,2024-03-16,California,2,10,7,0.25
rsv_2018,2024-03-16,California,2,15,7,0.5
rsv_2018,2024-03-16,California,2,21,7,0.75
rsv_2018,2024-03-16,California,2,38,7,0.975
rsv_2018,2024-03-23,California,3,3,7,0.025
rsv_2018,2024-03-23,California,3,9,7,0.25
rsv_2018,2024-03-23,California,3,14,7,0.5
rsv_2018,2024-03-23,California,3,20,7,0.75
rsv_2018,2024-03-23,California,3,41,7,0.975
rsv_2018,2024-03-30,California,4,2,3,0.025
rsv_2018,2024-03-30,California,4,8,3,0.25
rsv_2018,2024-03-30,California,4,12,3,0.5
rsv_2018,2024-03-30,California,4,19,3,0.75
rsv_2018,2024-03-30,California,4,41,3,0.975
rsv_2018,2024-03-09,Colorado,1,25,43,0.025
rsv_2018,2024-03-09,Colorado,1,41,43,0.25
rsv_2018,2024-03-09,Colorado,1,51,43,0.5
rsv_2018,2024-03-09,Colorado,1,65,43,0.75
rsv_2018,2024-03-09,Colorado,1,98,43,0.975
rsv_2018,2024-03-16,Colorado,2,17,46,0.025
rsv_2018,2024-03-16,Colorado,2,33,46,0.25
rsv_2018,2024-03-16,Colorado,2,45,46,0.5
rsv_2018,2024-03-16,Colorado,2,61,46,0.75
rsv_2018,2024-03-16,Colorado,2,104,46,0.975
rsv_2018,2024-03-23,Colorado,3,12,26,0.025
rsv_2018,2024-03-23,Colorado,3,27,26,0.25
rsv_2018,2024-03-23,Colorado,3,39,26,0.5
rsv_2018,2024-03-23,Colorado,3,55,26,0.75
rsv_2018,2024-03-23,Colorado,3,106,26,0.975
rsv_2018,2024-03-30,Colorado,4,9,43,0.025
rsv_2018,2024-03-30,Colorado,4,21,43,0.25
rsv_2018,2024-03-30,Colorado,4,33,43,0.5
rsv_2018,2024-03-30,Colorado,4,49,43,0.75
rsv_2018,2024-03-30,Colorado,4,106,43,0.975
rsv_2018,2024-03-09,Connecticut,1,2,5,0.025
rsv_2018,2024-03-09,Connecticut,1,6,5,0.25
rsv_2018,2024-03-09,Connecticut,1,9,5,0.5
rsv_2018,2024-03-09,Connecticut,1,12,5,0.75
rsv_2018,2024-03-09,Connecticut,1,21,5,0.975
rsv_2018,2024-03-16,Connecticut,2,2,6,0.025
rsv_2018,2024-03-16,Connecticut,2,5,6,0.25
rsv_2018,2024-03-16,Connecticut,2,8,6,0.5
rsv_2018,2024-03-16,Connecticut,2,11,6,0.75
rsv_2018,2024-03-16,Connecticut,2,22,6,0.975
rsv_2018,2024-03-23,Connecticut,3,1,5,0.025
rsv_2018,2024-03-23,Connecticut,3,4,5,0.25
rsv_2018,2024-03-23,Connecticut,3,7,5,0.5
rsv_2018,2024-03-23,Connecticut,3,11,5,0.75
rsv_2018,2024-03-23,Connecticut,3,23,5,0.975
rsv_2018,2024-03-30,Connecticut,4,1,1,0.025
rsv_2018,2024-03-30,Connecticut,4,4,1,0.25
rsv_2018,2024-03-30,Connecticut,4,6,1,0.5
rsv_2018,2024-03-30,Connecticut,4,10,1,0.75
rsv_2018,2024-03-30,Connecticut,4,23,1,0.975
rsv_2018,2024-03-09,Georgia,1,12,30,0.025
rsv_2018,2024-03-09,Georgia,1,23,30,0.25
rsv_2018,2024-03-09,Georgia,1,29,30,0.5
rsv_2018,2024-03-09,Georgia,1,38,30,0.75
rsv_2018,2024-03-09,Georgia,1,61,30,0.975
rsv_2018,2024-03-16,Georgia,2,9,25,0.025
rsv_2018,2024-03-16,Georgia,2,19,25,0.25
rsv_2018,2024-03-16,Georgia,2,27,25,0.5
rsv_2018,2024-03-16,Georgia,2,37,25,0.75
rsv_2018,2024-03-16,Georgia,2,64,25,0.975
rsv_2018,2024-03-23,Georgia,3,7,13,0.025
rsv_2018,2024-03-23,Georgia,3,16,13,0.25
rsv_2018,2024-03-23,Georgia,3,25,13,0.5
rsv_2018,2024-03-23,Georgia,3,35,13,0.75
rsv_2018,2024-03-23,Georgia,3,69,13,0.975
rsv_2018,2024-03-30,Georgia,4,6,13,0.025
rsv_2018,2024-03-30,Georgia,4,14,13,0.25
rsv_2018,2024-03-30,Georgia,4,22,13,0.5
rsv_2018,2024-03-30,Georgia,4,33,13,0.75
rsv_2018,2024-03-30,Georgia,4,70,13,0.975
rsv_2018,2024-03-09,Maryland,1,4,20,0.025
rsv_2018,2024-03-09,Maryland,1,9,20,0.25
