"location","date","age_group","target","value","population"
"09",2022-01-15,"1-1.99","rate hosp",0,34725
"09",2022-01-15,"1-1.99","inc hosp",0,34725
"09",2022-01-08,"1-1.99","rate hosp",10.3,34725
"09",2022-01-08,"1-1.99","inc hosp",3.576675,34725
"09",2022-01-01,"1-1.99","rate hosp",10.3,35632
"09",2022-01-01,"1-1.99","inc hosp",3.670096,35632
"09",2021-12-25,"1-1.99","rate hosp",0,35632
"09",2021-12-25,"1-1.99","inc hosp",0,35632
"09",2021-12-18,"1-1.99","rate hosp",0,35632
"09",2021-12-18,"1-1.99","inc hosp",0,35632
"09",2021-12-11,"1-1.99","rate hosp",0,35632
"09",2021-12-11,"1-1.99","inc hosp",0,35632
"09",2021-12-04,"1-1.99","rate hosp",10.3,35632
"09",2021-12-04,"1-1.99","inc hosp",3.670096,35632
"09",2021-11-27,"1-1.99","rate hosp",20.5,35632
"09",2021-11-27,"1-1.99","inc hosp",7.30456,35632
"09",2021-11-20,"1-1.99","rate hosp",10.3,35632
"09",2021-11-20,"1-1.99","inc hosp",3.670096,35632
"09",2021-11-13,"1-1.99","rate hosp",0,35632
"09",2021-11-13,"1-1.99","inc hosp",0,35632
"09",2021-11-06,"1-1.99","rate hosp",0,35632
"09",2021-11-06,"1-1.99","inc hosp",0,35632
"09",2021-10-30,"1-1.99","rate hosp",0,35632
"09",2021-10-30,"1-1.99","inc hosp",0,35632
"09",2021-10-23,"1-1.99","rate hosp",20.5,35632
"09",2021-10-23,"1-1.99","inc hosp",7.30456,35632
"09",2021-10-16,"1-1.99","rate hosp",20.5,35632
"09",2021-10-16,"1-1.99","inc hosp",7.30456,35632
"09",2021-10-09,"1-1.99","rate hosp",30.8,35632
"09",2021-10-09,"1-1.99","inc hosp",10.974656,35632
"08",2022-10-01,"0-130","rate hosp",0.9,5803748
"08",2022-10-01,"0-130","inc hosp",52.233732,5803748
"08",2022-09-24,"0-130","rate hosp",0.8,5803748
"08",2022-09-24,"0-130","inc hosp",46.429984,5803748
"08",2022-09-17,"0-130","rate hosp",0.5,5803748
"08",2022-09-17,"0-130","inc hosp",29.01874,5803748
"08",2022-09-10,"0-130","rate hosp",0.2,5803748
"08",2022-09-10,"0-130","inc hosp",11.607496,5803748
"08",2022-09-03,"0-130","rate hosp",0.2,5803748
"08",2022-09-03,"0-130","inc hosp",11.607496,5803748
"08",2022-08-27,"0-130","rate hosp",0.1,5803748
"08",2022-08-27,"0-130","inc hosp",5.803748,5803748
"08",2022-08-20,"0-130","rate hosp",0.3,5803748
"08",2022-08-20,"0-130","inc hosp",17.411244,5803748
"08",2022-08-13,"0-130","rate hosp",0.3,5803748
"08",2022-08-13,"0-130","inc hosp",17.411244,5803748
"08",2022-08-06,"0-130","rate hosp",0.3,5803748
"08",2022-08-06,"0-130","inc hosp",17.411244,5803748
"08",2022-07-30,"0-130","rate hosp",0.2,5803748
"08",2022-07-30,"0-130","inc hosp",11.607496,5803748
"08",2022-07-23,"0-130","rate hosp",0.2,5803748
"08",2022-07-23,"0-130","inc hosp",11.607496,5803748
"08",2022-07-16,"0-130","rate hosp",0.2,5803748
"08",2022-07-16,"0-130","inc hosp",11.607496,5803748
"08",2022-07-09,"0-130","rate hosp",0.1,5803748
"08",2022-07-09,"0-130","inc hosp",5.803748,5803748
"08",2022-07-02,"0-130","rate hosp",0.1,5803748
"08",2022-07-02,"0-130","inc hosp",5.803748,5803748
"08",2022-06-25,"0-130","rate hosp",0.3,5803748
"08",2022-06-25,"0-130","inc hosp",17.411244,5803748
"08",2022-06-18,"0-130","rate hosp",0.1,5803748
"08",2022-06-18,"0-130","inc hosp",5.803748,5803748
"08",2022-06-11,"0-130","rate hosp",0.3,5803748
"08",2022-06-11,"0-130","inc hosp",17.411244,5803748
"08",2022-06-04,"0-130","rate hosp",0.3,5803748
"08",2022-06-04,"0-130","inc hosp",17.411244,5803748
"08",2022-05-28,"0-130","rate hosp",0.1,5803748
"08",2022-05-28,"0-130","inc hosp",5.803748,5803748
"08",2022-05-21,"0-130","rate hosp",0.3,5803748
"08",2022-05-21,"0-130","inc hosp",17.411244,5803748
"08",2022-05-14,"0-130","rate hosp",0.2,5803748
"08",2022-05-14,"0-130","inc hosp",11.607496,5803748
"08",2022-05-07,"0-130","rate hosp",0.2,5803748
"08",2022-05-07,"0-130","inc hosp",11.607496,5803748
"08",2022-04-30,"0-130","rate hosp",0.2,5803748
"08",2022-04-30,"0-130","inc hosp",11.607496,5803748
"08",2022-04-23,"0-130","rate hosp",0.4,5803748
"08",2022-04-23,"0-130","inc hosp",23.214992,5803748
"08",2022-04-16,"0-130","rate hosp",0.2,5803748
"08",2022-04-16,"0-130","inc hosp",11.607496,5803748
"08",2022-04-09,"0-130","rate hosp",0.4,5803748
"08",2022-04-09,"0-130","inc hosp",23.214992,5803748
"08",2022-04-02,"0-130","rate hosp",0.4,5803748
"08",2022-04-02,"0-130","inc hosp",23.214992,5803748
"08",2022-03-26,"0-130","rate hosp",0.4,5803748
"08",2022-03-26,"0-130","inc hosp",23.214992,5803748
"08",2022-03-19,"0-130","rate hosp",0.7,5803748
"08",2022-03-19,"0-130","inc hosp",40.626236,5803748
"08",2022-03-12,"0-130","rate hosp",0.6,5803748
"08",2022-03-12,"0-130","inc hosp",34.822488,5803748
"08",2022-03-05,"0-130","rate hosp",0.4,5803748
"08",2022-03-05,"0-130","inc hosp",23.214992,5803748
"08",2022-02-26,"0-130","rate hosp",0.3,5803748
"08",2022-02-26,"0-130","inc hosp",17.411244,5803748
"08",2022-02-19,"0-130","rate hosp",0.2,5803748
"08",2022-02-19,"0-130","inc hosp",11.607496,5803748
"08",2022-02-12,"0-130","rate hosp",0.2,5803748
"08",2022-02-12,"0-130","inc hosp",11.607496,5803748
"08",2022-02-05,"0-130","rate hosp",0.5,5803748
"08",2022-02-05,"0-130","inc hosp",29.01874,5803748
"08",2022-01-29,"0-130","rate hosp",0.4,5803748
"08",2022-01-29,"0-130","inc hosp",23.214992,5803748
"08",2022-01-22,"0-130","rate hosp",0.8,5803748
"08",2022-01-22,"0-130","inc hosp",46.429984,5803748
"08",2022-01-15,"0-130","rate hosp",0.8,5803748
"08",2022-01-15,"0-130","inc hosp",46.429984,5803748
"08",2022-01-08,"0-130","rate hosp",2.2,5803748
"08",2022-01-08,"0-130","inc hosp",127.682456,5803748
"08",2022-01-01,"0-130","rate hosp",2.9,5772964
"08",2022-01-01,"0-130","inc hosp",167.415956,5772964
"08",2021-12-25,"0-130","rate hosp",2.4,5772964
"08",2021-12-25,"0-130","inc hosp",138.551136,5772964
"08",2021-12-18,"0-130","rate hosp",2.9,5772964
"08",2021-12-18,"0-130","inc hosp",167.415956,5772964
"08",2021-12-11,"0-130","rate hosp",3.6,5772964
"08",2021-12-11,"0-130","inc hosp",207.826704,5772964
"08",2021-12-04,"0-130","rate hosp",2.9,5772964
"08",2021-12-04,"0-130","inc hosp",167.415956,5772964
"08",2021-11-27,"0-130","rate hosp",1.7,5772964
"08",2021-11-27,"0-130","inc hosp",98.140388,5772964
"08",2021-11-20,"0-130","rate hosp",2.4,5772964
"08",2021-11-20,"0-130","inc hosp",138.551136,5772964
"08",2021-11-13,"0-130","rate hosp",1.7,5772964
"08",2021-11-13,"0-130","inc hosp",98.140388,5772964
