model,date,location,horizon,prediction,true_value,quantile
flu,2023-11-25,Delaware,4,3,1,0.5
flu,2023-11-25,Delaware,4,6,1,0.75
flu,2023-11-25,Delaware,4,14,1,0.975
flu,2023-11-04,District of Columbia,1,0,0,0.025
flu,2023-11-04,District of Columbia,1,1,0,0.25
flu,2023-11-04,District of Columbia,1,2,0,0.5
flu,2023-11-04,District of Columbia,1,4,0,0.75
flu,2023-11-04,District of Columbia,1,8,0,0.975
flu,2023-11-11,District of Columbia,2,0,0,0.025
flu,2023-11-11,District of Columbia,2,2,0,0.25
flu,2023-11-11,District of Columbia,2,3,0,0.5
flu,2023-11-11,District of Columbia,2,5,0,0.75
flu,2023-11-11,District of Columbia,2,12,0,0.975
flu,2023-11-18,District of Columbia,3,0,5,0.025
flu,2023-11-18,District of Columbia,3,2,5,0.25
flu,2023-11-18,District of Columbia,3,4,5,0.5
flu,2023-11-18,District of Columbia,3,7,5,0.75
flu,2023-11-18,District of Columbia,3,16,5,0.975
flu,2023-11-25,District of Columbia,4,0,8,0.025
flu,2023-11-25,District of Columbia,4,3,8,0.25
flu,2023-11-25,District of Columbia,4,5,8,0.5
flu,2023-11-25,District of Columbia,4,9,8,0.75
flu,2023-11-25,District of Columbia,4,23,8,0.975
flu,2023-11-04,Florida,1,191,444,0.025
flu,2023-11-04,Florida,1,300,444,0.25
flu,2023-11-04,Florida,1,377,444,0.5
flu,2023-11-04,Florida,1,475,444,0.75
flu,2023-11-04,Florida,1,734,444,0.975
flu,2023-11-11,Florida,2,186,462,0.025
flu,2023-11-11,Florida,2,338,462,0.25
flu,2023-11-11,Florida,2,464,462,0.5
flu,2023-11-11,Florida,2,638,462,0.75
flu,2023-11-11,Florida,2,1163,462,0.975
flu,2023-11-18,Florida,3,193,652,0.025
flu,2023-11-18,Florida,3,398,652,0.25
flu,2023-11-18,Florida,3,578,652,0.5
flu,2023-11-18,Florida,3,848,652,0.75
flu,2023-11-18,Florida,3,1663,652,0.975
flu,2023-11-25,Florida,4,210,701,0.025
flu,2023-11-25,Florida,4,484,701,0.25
flu,2023-11-25,Florida,4,733,701,0.5
flu,2023-11-25,Florida,4,1128,701,0.75
flu,2023-11-25,Florida,4,2502,701,0.975
flu,2023-11-04,Georgia,1,25,60,0.025
flu,2023-11-04,Georgia,1,40,60,0.25
flu,2023-11-04,Georgia,1,50,60,0.5
flu,2023-11-04,Georgia,1,63,60,0.75
flu,2023-11-04,Georgia,1,94,60,0.975
flu,2023-11-11,Georgia,2,27,116,0.025
flu,2023-11-11,Georgia,2,48,116,0.25
flu,2023-11-11,Georgia,2,65,116,0.5
flu,2023-11-11,Georgia,2,88,116,0.75
flu,2023-11-11,Georgia,2,147,116,0.975
flu,2023-11-18,Georgia,3,31,133,0.025
flu,2023-11-18,Georgia,3,62,133,0.25
flu,2023-11-18,Georgia,3,86,133,0.5
flu,2023-11-18,Georgia,3,121,133,0.75
flu,2023-11-18,Georgia,3,226,133,0.975
flu,2023-11-25,Georgia,4,39,156,0.025
flu,2023-11-25,Georgia,4,78,156,0.25
flu,2023-11-25,Georgia,4,114,156,0.5
flu,2023-11-25,Georgia,4,167,156,0.75
flu,2023-11-25,Georgia,4,334,156,0.975
flu,2023-11-04,Hawaii,1,4,14,0.025
flu,2023-11-04,Hawaii,1,10,14,0.25
flu,2023-11-04,Hawaii,1,14,14,0.5
flu,2023-11-04,Hawaii,1,21,14,0.75
flu,2023-11-04,Hawaii,1,42,14,0.975
flu,2023-11-11,Hawaii,2,3,16,0.025
flu,2023-11-11,Hawaii,2,10,16,0.25
flu,2023-11-11,Hawaii,2,17,16,0.5
flu,2023-11-11,Hawaii,2,27,16,0.75
flu,2023-11-11,Hawaii,2,60,16,0.975
flu,2023-11-18,Hawaii,3,3,29,0.025
flu,2023-11-18,Hawaii,3,11,29,0.25
flu,2023-11-18,Hawaii,3,20,29,0.5
flu,2023-11-18,Hawaii,3,34,29,0.75
flu,2023-11-18,Hawaii,3,85,29,0.975
flu,2023-11-25,Hawaii,4,3,26,0.025
flu,2023-11-25,Hawaii,4,13,26,0.25
flu,2023-11-25,Hawaii,4,23,26,0.5
flu,2023-11-25,Hawaii,4,43,26,0.75
flu,2023-11-25,Hawaii,4,127,26,0.975
flu,2023-11-04,Idaho,1,0,5,0.025
flu,2023-11-04,Idaho,1,3,5,0.25
flu,2023-11-04,Idaho,1,4,5,0.5
flu,2023-11-04,Idaho,1,6,5,0.75
flu,2023-11-04,Idaho,1,11,5,0.975
flu,2023-11-11,Idaho,2,1,4,0.025
flu,2023-11-11,Idaho,2,3,4,0.25
flu,2023-11-11,Idaho,2,6,4,0.5
flu,2023-11-11,Idaho,2,8,4,0.75
flu,2023-11-11,Idaho,2,15,4,0.975
flu,2023-11-18,Idaho,3,1,11,0.025
flu,2023-11-18,Idaho,3,5,11,0.25
flu,2023-11-18,Idaho,3,7,11,0.5
flu,2023-11-18,Idaho,3,11,11,0.75
flu,2023-11-18,Idaho,3,22,11,0.975
flu,2023-11-25,Idaho,4,2,8,0.025
flu,2023-11-25,Idaho,4,6,8,0.25
flu,2023-11-25,Idaho,4,9,8,0.5
flu,2023-11-25,Idaho,4,15,8,0.75
flu,2023-11-25,Idaho,4,31,8,0.975
flu,2023-11-04,Illinois,1,13,34,0.025
flu,2023-11-04,Illinois,1,22,34,0.25
flu,2023-11-04,Illinois,1,29,34,0.5
flu,2023-11-04,Illinois,1,37,34,0.75
flu,2023-11-04,Illinois,1,55,34,0.975
flu,2023-11-11,Illinois,2,15,54,0.025
flu,2023-11-11,Illinois,2,28,54,0.25
flu,2023-11-11,Illinois,2,37,54,0.5
flu,2023-11-11,Illinois,2,50,54,0.75
flu,2023-11-11,Illinois,2,85,54,0.975
flu,2023-11-18,Illinois,3,17,72,0.025
flu,2023-11-18,Illinois,3,35,72,0.25
flu,2023-11-18,Illinois,3,49,72,0.5
flu,2023-11-18,Illinois,3,68,72,0.75
flu,2023-11-18,Illinois,3,124,72,0.975
flu,2023-11-25,Illinois,4,21,102,0.025
flu,2023-11-25,Illinois,4,44,102,0.25
flu,2023-11-25,Illinois,4,64,102,0.5
flu,2023-11-25,Illinois,4,92,102,0.75
flu,2023-11-25,Illinois,4,179,102,0.975
flu,2023-11-04,Indiana,1,18,39,0.025
flu,2023-11-04,Indiana,1,30,39,0.25
flu,2023-11-04,Indiana,1,38,39,0.5
flu,2023-11-04,Indiana,1,48,39,0.75
flu,2023-11-04,Indiana,1,75,39,0.975
flu,2023-11-11,Indiana,2,19,47,0.025
flu,2023-11-11,Indiana,2,37,47,0.25
flu,2023-11-11,Indiana,2,50,47,0.5
flu,2023-11-11,Indiana,2,67,47,0.75
flu,2023-11-11,Indiana,2,116,47,0.975
flu,2023-11-18,Indiana,3,23,87,0.025
flu,2023-11-18,Indiana,3,46,87,0.25
flu,2023-11-18,Indiana,3,65,87,0.5
flu,2023-11-18,Indiana,3,92,87,0.75
flu,2023-11-18,Indiana,3,175,87,0.975
flu,2023-11-25,Indiana,4,27,84,0.025
flu,2023-11-25,Indiana,4,59,84,0.25
flu,2023-11-25,Indiana,4,88,84,0.5
flu,2023-11-25,Indiana,4,126,84,0.75
flu,2023-11-25,Indiana,4,263,84,0.975
flu,2023-11-04,Iowa,1,1,10,0.025
flu,2023-11-04,Iowa,1,3,10,0.25
flu,2023-11-04,Iowa,1,5,10,0.5
flu,2023-11-04,Iowa,1,7,10,0.75
flu,2023-11-04,Iowa,1,12,10,0.975
flu,2023-11-11,Iowa,2,1,13,0.025
flu,2023-11-11,Iowa,2,4,13,0.25
flu,2023-11-11,Iowa,2,6,13,0.5
flu,2023-11-11,Iowa,2,9,13,0.75
flu,2023-11-11,Iowa,2,17,13,0.975
flu,2023-11-18,Iowa,3,2,14,0.025
flu,2023-11-18,Iowa,3,5,14,0.25
flu,2023-11-18,Iowa,3,8,14,0.5
flu,2023-11-18,Iowa,3,12,14,0.75
flu,2023-11-18,Iowa,3,25,14,0.975
flu,2023-11-25,Iowa,4,2,27,0.025
flu,2023-11-25,Iowa,4,7,27,0.25
flu,2023-11-25,Iowa,4,11,27,0.5
flu,2023-11-25,Iowa,4,17,27,0.75
flu,2023-11-25,Iowa,4,34,27,0.975
flu,2023-11-04,Kansas,1,2,6,0.025
flu,2023-11-04,Kansas,1,6,6,0.25
flu,2023-11-04,Kansas,1,8,6,0.5
flu,2023-11-04,Kansas,1,12,6,0.75
flu,2023-11-04,Kansas,1,20,6,0.975
flu,2023-11-11,Kansas,2,3,10,0.025
flu,2023-11-11,Kansas,2,7,10,0.25
flu,2023-11-11,Kansas,2,11,10,0.5
flu,2023-11-11,Kansas,2,16,10,0.75
flu,2023-11-11,Kansas,2,29,10,0.975
flu,2023-11-18,Kansas,3,3,18,0.025
flu,2023-11-18,Kansas,3,9,18,0.25
flu,2023-11-18,Kansas,3,14,18,0.5
flu,2023-11-18,Kansas,3,21,18,0.75
flu,2023-11-18,Kansas,3,44,18,0.975
flu,2023-11-25,Kansas,4,5,30,0.025
flu,2023-11-25,Kansas,4,12,30,0.25
flu,2023-11-25,Kansas,4,19,30,0.5
flu,2023-11-25,Kansas,4,29,30,0.75
flu,2023-11-25,Kansas,4,63,30,0.975
flu,2023-11-04,Kentucky,1,13,21,0.025
flu,2023-11-04,Kentucky,1,21,21,0.25
flu,2023-11-04,Kentucky,1,27,21,0.5
flu,2023-11-04,Kentucky,1,34,21,0.75
flu,2023-11-04,Kentucky,1,53,21,0.975
flu,2023-11-11,Kentucky,2,15,33,0.025
flu,2023-11-11,Kentucky,2,26,33,0.25
flu,2023-11-11,Kentucky,2,35,33,0.5
flu,2023-11-11,Kentucky,2,46,33,0.75
flu,2023-11-11,Kentucky,2,76,33,0.975
flu,2023-11-18,Kentucky,3,17,18,0.025
flu,2023-11-18,Kentucky,3,33,18,0.25
flu,2023-11-18,Kentucky,3,45,18,0.5
flu,2023-11-18,Kentucky,3,62,18,0.75
flu,2023-11-18,Kentucky,3,112,18,0.975
flu,2023-11-25,Kentucky,4,19,37,0.025
flu,2023-11-25,Kentucky,4,41,37,0.25
flu,2023-11-25,Kentucky,4,58,37,0.5
flu,2023-11-25,Kentucky,4,83,37,0.75
flu,2023-11-25,Kentucky,4,160,37,0.975
flu,2023-11-04,Louisiana,1,23,40,0.025
flu,2023-11-04,Louisiana,1,40,40,0.25
flu,2023-11-04,Louisiana,1,51,40,0.5
flu,2023-11-04,Louisiana,1,65,40,0.75
flu,2023-11-04,Louisiana,1,101,40,0.975
flu,2023-11-11,Louisiana,2,24,65,0.025
flu,2023-11-11,Louisiana,2,46,65,0.25
flu,2023-11-11,Louisiana,2,63,65,0.5
flu,2023-11-11,Louisiana,2,86,65,0.75
flu,2023-11-11,Louisiana,2,152,65,0.975
flu,2023-11-18,Louisiana,3,26,96,0.025
flu,2023-11-18,Louisiana,3,55,96,0.25
flu,2023-11-18,Louisiana,3,79,96,0.5
flu,2023-11-18,Louisiana,3,113,96,0.75
flu,2023-11-18,Louisiana,3,221,96,0.975
flu,2023-11-25,Louisiana,4,29,119,0.025
flu,2023-11-25,Louisiana,4,66,119,0.25
flu,2023-11-25,Louisiana,4,101,119,0.5
flu,2023-11-25,Louisiana,4,152,119,0.75
flu,2023-11-25,Louisiana,4,318,119,0.975
flu,2023-11-04,Maine,1,0,1,0.025
flu,2023-11-04,Maine,1,2,1,0.25
flu,2023-11-04,Maine,1,4,1,0.5
flu,2023-11-04,Maine,1,6,1,0.75
flu,2023-11-04,Maine,1,13,1,0.975
flu,2023-11-11,Maine,2,0,4,0.025
flu,2023-11-11,Maine,2,3,4,0.25
flu,2023-11-11,Maine,2,5,4,0.5
flu,2023-11-11,Maine,2,8,4,0.75
flu,2023-11-11,Maine,2,19,4,0.975
flu,2023-11-18,Maine,3,0,2,0.025
flu,2023-11-18,Maine,3,4,2,0.25
flu,2023-11-18,Maine,3,7,2,0.5
flu,2023-11-18,Maine,3,11,2,0.75
flu,2023-11-18,Maine,3,28,2,0.975
flu,2023-11-25,Maine,4,1,9,0.025
flu,2023-11-25,Maine,4,5,9,0.25
flu,2023-11-25,Maine,4,9,9,0.5
flu,2023-11-25,Maine,4,15,9,0.75
flu,2023-11-25,Maine,4,40,9,0.975
flu,2023-11-04,Maryland,1,3,15,0.025
flu,2023-11-04,Maryland,1,8,15,0.25
flu,2023-11-04,Maryland,1,11,15,0.5
flu,2023-11-04,Maryland,1,15,15,0.75
flu,2023-11-04,Maryland,1,25,15,0.975
flu,2023-11-11,Maryland,2,4,19,0.025
flu,2023-11-11,Maryland,2,10,19,0.25
flu,2023-11-11,Maryland,2,15,19,0.5
flu,2023-11-11,Maryland,2,21,19,0.75
flu,2023-11-11,Maryland,2,36,19,0.975
flu,2023-11-18,Maryland,3,5,27,0.025
flu,2023-11-18,Maryland,3,13,27,0.25
flu,2023-11-18,Maryland,3,19,27,0.5
flu,2023-11-18,Maryland,3,28,27,0.75
flu,2023-11-18,Maryland,3,54,27,0.975
flu,2023-11-25,Maryland,4,7,22,0.025
flu,2023-11-25,Maryland,4,18,22,0.25
flu,2023-11-25,Maryland,4,27,22,0.5
flu,2023-11-25,Maryland,4,39,22,0.75
flu,2023-11-25,Maryland,4,80,22,0.975
flu,2023-11-04,Massachusetts,1,13,30,0.025
flu,2023-11-04,Massachusetts,1,23,30,0.25
flu,2023-11-04,Massachusetts,1,30,30,0.5
flu,2023-11-04,Massachusetts,1,38,30,0.75
flu,2023-11-04,Massachusetts,1,60,30,0.975
flu,2023-11-11,Massachusetts,2,15,31,0.025
flu,2023-11-11,Massachusetts,2,28,31,0.25
flu,2023-11-11,Massachusetts,2,38,31,0.5
flu,2023-11-11,Massachusetts,2,51,31,0.75
flu,2023-11-11,Massachusetts,2,90,31,0.975
flu,2023-11-18,Massachusetts,3,16,31,0.025
flu,2023-11-18,Massachusetts,3,34,31,0.25
flu,2023-11-18,Massachusetts,3,48,31,0.5
flu,2023-11-18,Massachusetts,3,68,31,0.75
flu,2023-11-18,Massachusetts,3,129,31,0.975
flu,2023-11-25,Massachusetts,4,20,51,0.025
flu,2023-11-25,Massachusetts,4,43,51,0.25
flu,2023-11-25,Massachusetts,4,62,51,0.5
flu,2023-11-25,Massachusetts,4,92,51,0.75
flu,2023-11-25,Massachusetts,4,190,51,0.975
flu,2023-11-04,Michigan,1,9,34,0.025
flu,2023-11-04,Michigan,1,16,34,0.25
flu,2023-11-04,Michigan,1,21,34,0.5
flu,2023-11-04,Michigan,1,27,34,0.75
flu,2023-11-04,Michigan,1,42,34,0.975
flu,2023-11-11,Michigan,2,10,30,0.025
flu,2023-11-11,Michigan,2,20,30,0.25
flu,2023-11-11,Michigan,2,28,30,0.5
flu,2023-11-11,Michigan,2,37,30,0.75
flu,2023-11-11,Michigan,2,65,30,0.975
flu,2023-11-18,Michigan,3,12,52,0.025
flu,2023-11-18,Michigan,3,25,52,0.25
flu,2023-11-18,Michigan,3,36,52,0.5
flu,2023-11-18,Michigan,3,51,52,0.75
flu,2023-11-18,Michigan,3,99,52,0.975
flu,2023-11-25,Michigan,4,15,88,0.025
flu,2023-11-25,Michigan,4,33,88,0.25
flu,2023-11-25,Michigan,4,48,88,0.5
flu,2023-11-25,Michigan,4,71,88,0.75
flu,2023-11-25,Michigan,4,141,88,0.975
flu,2023-11-04,Minnesota,1,1,9,0.025
flu,2023-11-04,Minnesota,1,4,9,0.25
flu,2023-11-04,Minnesota,1,6,9,0.5
flu,2023-11-04,Minnesota,1,8,9,0.75
flu,2023-11-04,Minnesota,1,14,9,0.975
flu,2023-11-11,Minnesota,2,1,18,0.025
flu,2023-11-11,Minnesota,2,5,18,0.25
flu,2023-11-11,Minnesota,2,8,18,0.5
flu,2023-11-11,Minnesota,2,11,18,0.75
flu,2023-11-11,Minnesota,2,21,18,0.975
flu,2023-11-18,Minnesota,3,2,15,0.025
flu,2023-11-18,Minnesota,3,7,15,0.25
flu,2023-11-18,Minnesota,3,10,15,0.5
flu,2023-11-18,Minnesota,3,15,15,0.75
flu,2023-11-18,Minnesota,3,31,15,0.975
flu,2023-11-25,Minnesota,4,3,24,0.025
flu,2023-11-25,Minnesota,4,9,24,0.25
flu,2023-11-25,Minnesota,4,14,24,0.5
flu,2023-11-25,Minnesota,4,21,24,0.75
flu,2023-11-25,Minnesota,4,45,24,0.975
flu,2023-11-04,Mississippi,1,11,30,0.025
flu,2023-11-04,Mississippi,1,21,30,0.25
flu,2023-11-04,Mississippi,1,27,30,0.5
flu,2023-11-04,Mississippi,1,34,30,0.75
flu,2023-11-04,Mississippi,1,53,30,0.975
flu,2023-11-11,Mississippi,2,13,38,0.025
flu,2023-11-11,Mississippi,2,26,38,0.25
flu,2023-11-11,Mississippi,2,35,38,0.5
flu,2023-11-11,Mississippi,2,48,38,0.75
flu,2023-11-11,Mississippi,2,83,38,0.975
flu,2023-11-18,Mississippi,3,15,46,0.025
flu,2023-11-18,Mississippi,3,32,46,0.25
flu,2023-11-18,Mississippi,3,47,46,0.5
flu,2023-11-18,Mississippi,3,66,46,0.75
flu,2023-11-18,Mississippi,3,124,46,0.975
flu,2023-11-25,Mississippi,4,18,47,0.025
flu,2023-11-25,Mississippi,4,42,47,0.25
flu,2023-11-25,Mississippi,4,62,47,0.5
flu,2023-11-25,Mississippi,4,92,47,0.75
flu,2023-11-25,Mississippi,4,185,47,0.975
flu,2023-11-04,Missouri,1,11,24,0.025
flu,2023-11-04,Missouri,1,19,24,0.25
flu,2023-11-04,Missouri,1,24,24,0.5
flu,2023-11-04,Missouri,1,30,24,0.75
flu,2023-11-04,Missouri,1,45,24,0.975
flu,2023-11-11,Missouri,2,13,40,0.025
flu,2023-11-11,Missouri,2,24,40,0.25
flu,2023-11-11,Missouri,2,32,40,0.5
flu,2023-11-11,Missouri,2,42,40,0.75
flu,2023-11-11,Missouri,2,68,40,0.975
flu,2023-11-18,Missouri,3,15,40,0.025
flu,2023-11-18,Missouri,3,30,40,0.25
flu,2023-11-18,Missouri,3,42,40,0.5
flu,2023-11-18,Missouri,3,57,40,0.75
flu,2023-11-18,Missouri,3,100,40,0.975
flu,2023-11-25,Missouri,4,20,58,0.025
flu,2023-11-25,Missouri,4,40,58,0.25
flu,2023-11-25,Missouri,4,56,58,0.5
flu,2023-11-25,Missouri,4,80,58,0.75
flu,2023-11-25,Missouri,4,147,58,0.975
flu,2023-11-04,Montana,1,0,1,0.025
flu,2023-11-04,Montana,1,1,1,0.25
flu,2023-11-04,Montana,1,2,1,0.5
flu,2023-11-04,Montana,1,3,1,0.75
flu,2023-11-04,Montana,1,6,1,0.975
flu,2023-11-11,Montana,2,0,5,0.025
flu,2023-11-11,Montana,2,1,5,0.25
flu,2023-11-11,Montana,2,2,5,0.5
flu,2023-11-11,Montana,2,4,5,0.75
flu,2023-11-11,Montana,2,8,5,0.975
flu,2023-11-18,Montana,3,0,3,0.025
flu,2023-11-18,Montana,3,2,3,0.25
flu,2023-11-18,Montana,3,3,3,0.5
flu,2023-11-18,Montana,3,5,3,0.75
flu,2023-11-18,Montana,3,11,3,0.975
flu,2023-11-25,Montana,4,0,6,0.025
flu,2023-11-25,Montana,4,2,6,0.25
flu,2023-11-25,Montana,4,4,6,0.5
flu,2023-11-25,Montana,4,7,6,0.75
flu,2023-11-25,Montana,4,16,6,0.975
flu,2023-11-04,Nebraska,1,2,5,0.025
flu,2023-11-04,Nebraska,1,6,5,0.25
flu,2023-11-04,Nebraska,1,9,5,0.5
flu,2023-11-04,Nebraska,1,12,5,0.75
flu,2023-11-04,Nebraska,1,20,5,0.975
flu,2023-11-11,Nebraska,2,3,5,0.025
flu,2023-11-11,Nebraska,2,8,5,0.25
flu,2023-11-11,Nebraska,2,11,5,0.5
flu,2023-11-11,Nebraska,2,16,5,0.75
flu,2023-11-11,Nebraska,2,29,5,0.975
flu,2023-11-18,Nebraska,3,4,4,0.025
flu,2023-11-18,Nebraska,3,10,4,0.25
flu,2023-11-18,Nebraska,3,15,4,0.5
flu,2023-11-18,Nebraska,3,21,4,0.75
flu,2023-11-18,Nebraska,3,40,4,0.975
flu,2023-11-25,Nebraska,4,5,8,0.025
flu,2023-11-25,Nebraska,4,13,8,0.25
flu,2023-11-25,Nebraska,4,20,8,0.5
flu,2023-11-25,Nebraska,4,29,8,0.75
flu,2023-11-25,Nebraska,4,58,8,0.975
flu,2023-11-04,Nevada,1,3,13,0.025
flu,2023-11-04,Nevada,1,8,13,0.25
flu,2023-11-04,Nevada,1,11,13,0.5
flu,2023-11-04,Nevada,1,15,13,0.75
flu,2023-11-04,Nevada,1,24,13,0.975
flu,2023-11-11,Nevada,2,4,22,0.025
flu,2023-11-11,Nevada,2,10,22,0.25
flu,2023-11-11,Nevada,2,14,22,0.5
flu,2023-11-11,Nevada,2,20,22,0.75
flu,2023-11-11,Nevada,2,36,22,0.975
flu,2023-11-18,Nevada,3,5,30,0.025
flu,2023-11-18,Nevada,3,13,30,0.25
flu,2023-11-18,Nevada,3,19,30,0.5
flu,2023-11-18,Nevada,3,27,30,0.75
flu,2023-11-18,Nevada,3,52,30,0.975
flu,2023-11-25,Nevada,4,7,39,0.025
flu,2023-11-25,Nevada,4,17,39,0.25
flu,2023-11-25,Nevada,4,25,39,0.5
flu,2023-11-25,Nevada,4,38,39,0.75
flu,2023-11-25,Nevada,4,77,39,0.975
flu,2023-11-04,New Hampshire,1,0,2,0.025
flu,2023-11-04,New Hampshire,1,1,2,0.25
flu,2023-11-04,New Hampshire,1,2,2,0.5
flu,2023-11-04,New Hampshire,1,4,2,0.75
flu,2023-11-04,New Hampshire,1,8,2,0.975
flu,2023-11-11,New Hampshire,2,0,2,0.025
flu,2023-11-11,New Hampshire,2,2,2,0.25
flu,2023-11-11,New Hampshire,2,3,2,0.5
flu,2023-11-11,New Hampshire,2,5,2,0.75
flu,2023-11-11,New Hampshire,2,11,2,0.975
flu,2023-11-18,New Hampshire,3,0,2,0.025
flu,2023-11-18,New Hampshire,3,2,2,0.25
flu,2023-11-18,New Hampshire,3,4,2,0.5
flu,2023-11-18,New Hampshire,3,7,2,0.75
flu,2023-11-18,New Hampshire,3,15,2,0.975
flu,2023-11-25,New Hampshire,4,0,1,0.025
flu,2023-11-25,New Hampshire,4,3,1,0.25
flu,2023-11-25,New Hampshire,4,5,1,0.5
flu,2023-11-25,New Hampshire,4,9,1,0.75
flu,2023-11-25,New Hampshire,4,21,1,0.975
flu,2023-11-04,New Jersey,1,23,26,0.025
flu,2023-11-04,New Jersey,1,39,26,0.25
flu,2023-11-04,New Jersey,1,51,26,0.5
flu,2023-11-04,New Jersey,1,65,26,0.75
flu,2023-11-04,New Jersey,1,101,26,0.975
flu,2023-11-11,New Jersey,2,24,46,0.025
flu,2023-11-11,New Jersey,2,47,46,0.25
flu,2023-11-11,New Jersey,2,64,46,0.5
flu,2023-11-11,New Jersey,2,88,46,0.75
flu,2023-11-11,New Jersey,2,159,46,0.975
flu,2023-11-18,New Jersey,3,28,33,0.025
flu,2023-11-18,New Jersey,3,57,33,0.25
flu,2023-11-18,New Jersey,3,82,33,0.5
flu,2023-11-18,New Jersey,3,118,33,0.75
flu,2023-11-18,New Jersey,3,234,33,0.975
flu,2023-11-25,New Jersey,4,32,75,0.025
flu,2023-11-25,New Jersey,4,71,75,0.25
flu,2023-11-25,New Jersey,4,107,75,0.5
flu,2023-11-25,New Jersey,4,163,75,0.75
flu,2023-11-25,New Jersey,4,345,75,0.975
flu,2023-11-04,New Mexico,1,1,10,0.025
flu,2023-11-04,New Mexico,1,4,10,0.25
flu,2023-11-04,New Mexico,1,6,10,0.5
flu,2023-11-04,New Mexico,1,8,10,0.75
flu,2023-11-04,New Mexico,1,15,10,0.975
flu,2023-11-11,New Mexico,2,2,9,0.025
flu,2023-11-11,New Mexico,2,5,9,0.25
flu,2023-11-11,New Mexico,2,8,9,0.5
flu,2023-11-11,New Mexico,2,12,9,0.75
flu,2023-11-11,New Mexico,2,21,9,0.975
flu,2023-11-18,New Mexico,3,2,12,0.025
flu,2023-11-18,New Mexico,3,7,12,0.25
flu,2023-11-18,New Mexico,3,11,12,0.5
flu,2023-11-18,New Mexico,3,16,12,0.75
flu,2023-11-18,New Mexico,3,31,12,0.975
flu,2023-11-25,New Mexico,4,3,21,0.025
flu,2023-11-25,New Mexico,4,9,21,0.25
flu,2023-11-25,New Mexico,4,15,21,0.5
flu,2023-11-25,New Mexico,4,22,21,0.75
flu,2023-11-25,New Mexico,4,46,21,0.975
flu,2023-11-04,New York,1,31,57,0.025
flu,2023-11-04,New York,1,49,57,0.25
flu,2023-11-04,New York,1,61,57,0.5
flu,2023-11-04,New York,1,75,57,0.75
flu,2023-11-04,New York,1,112,57,0.975
flu,2023-11-11,New York,2,34,88,0.025
flu,2023-11-11,New York,2,60,88,0.25
flu,2023-11-11,New York,2,78,88,0.5
flu,2023-11-11,New York,2,104,88,0.75
flu,2023-11-11,New York,2,175,88,0.975
flu,2023-11-18,New York,3,38,123,0.025
flu,2023-11-18,New York,3,74,123,0.25
flu,2023-11-18,New York,3,101,123,0.5
flu,2023-11-18,New York,3,142,123,0.75
flu,2023-11-18,New York,3,261,123,0.975
flu,2023-11-25,New York,4,46,178,0.025
flu,2023-11-25,New York,4,93,178,0.25
flu,2023-11-25,New York,4,135,178,0.5
flu,2023-11-25,New York,4,197,178,0.75
flu,2023-11-25,New York,4,379,178,0.975
flu,2023-11-04,North Carolina,1,11,40,0.025
flu,2023-11-04,North Carolina,1,21,40,0.25
flu,2023-11-04,North Carolina,1,27,40,0.5
flu,2023-11-04,North Carolina,1,34,40,0.75
flu,2023-11-04,North Carolina,1,55,40,0.975
flu,2023-11-11,North Carolina,2,13,49,0.025
flu,2023-11-11,North Carolina,2,26,49,0.25
flu,2023-11-11,North Carolina,2,36,49,0.5
flu,2023-11-11,North Carolina,2,48,49,0.75
flu,2023-11-11,North Carolina,2,85,49,0.975
flu,2023-11-18,North Carolina,3,16,88,0.025
flu,2023-11-18,North Carolina,3,33,88,0.25
flu,2023-11-18,North Carolina,3,47,88,0.5
flu,2023-11-18,North Carolina,3,67,88,0.75
flu,2023-11-18,North Carolina,3,132,88,0.975
flu,2023-11-25,North Carolina,4,19,153,0.025
flu,2023-11-25,North Carolina,4,43,153,0.25
flu,2023-11-25,North Carolina,4,64,153,0.5
flu,2023-11-25,North Carolina,4,94,153,0.75
flu,2023-11-25,North Carolina,4,194,153,0.975
flu,2023-11-04,North Dakota,1,0,0,0.025
flu,2023-11-04,North Dakota,1,1,0,0.25
flu,2023-11-04,North Dakota,1,2,0,0.5
flu,2023-11-04,North Dakota,1,3,0,0.75
flu,2023-11-04,North Dakota,1,6,0,0.975
flu,2023-11-11,North Dakota,2,0,2,0.025
flu,2023-11-11,North Dakota,2,1,2,0.25
flu,2023-11-11,North Dakota,2,2,2,0.5
flu,2023-11-11,North Dakota,2,4,2,0.75
flu,2023-11-11,North Dakota,2,9,2,0.975
flu,2023-11-18,North Dakota,3,0,7,0.025
flu,2023-11-18,North Dakota,3,2,7,0.25
flu,2023-11-18,North Dakota,3,3,7,0.5
flu,2023-11-18,North Dakota,3,6,7,0.75
flu,2023-11-18,North Dakota,3,13,7,0.975
flu,2023-11-25,North Dakota,4,0,4,0.025
flu,2023-11-25,North Dakota,4,2,4,0.25
flu,2023-11-25,North Dakota,4,5,4,0.5
flu,2023-11-25,North Dakota,4,8,4,0.75
flu,2023-11-25,North Dakota,4,19,4,0.975
flu,2023-11-04,Ohio,1,12,21,0.025
flu,2023-11-04,Ohio,1,20,21,0.25
flu,2023-11-04,Ohio,1,26,21,0.5
flu,2023-11-04,Ohio,1,33,21,0.75
flu,2023-11-04,Ohio,1,51,21,0.975
flu,2023-11-11,Ohio,2,13,26,0.025
flu,2023-11-11,Ohio,2,26,26,0.25
