model,date,location,horizon,prediction,true_value,quantile
covid,2022-12-17,Wisconsin,3,670,688,0.5
covid,2022-12-17,Wisconsin,3,818,688,0.75
covid,2022-12-17,Wisconsin,3,1191,688,0.975
covid,2022-12-24,Wisconsin,4,384,678,0.025
covid,2022-12-24,Wisconsin,4,594,678,0.25
covid,2022-12-24,Wisconsin,4,749,678,0.5
covid,2022-12-24,Wisconsin,4,937,678,0.75
covid,2022-12-24,Wisconsin,4,1414,678,0.975
covid,2022-12-03,Wyoming,1,34,70,0.025
covid,2022-12-03,Wyoming,1,48,70,0.25
covid,2022-12-03,Wyoming,1,56,70,0.5
covid,2022-12-03,Wyoming,1,65,70,0.75
covid,2022-12-03,Wyoming,1,84,70,0.975
covid,2022-12-10,Wyoming,2,35,50,0.025
covid,2022-12-10,Wyoming,2,51,50,0.25
covid,2022-12-10,Wyoming,2,62,50,0.5
covid,2022-12-10,Wyoming,2,73,50,0.75
covid,2022-12-10,Wyoming,2,103,50,0.975
covid,2022-12-17,Wyoming,3,36,33,0.025
covid,2022-12-17,Wyoming,3,55,33,0.25
covid,2022-12-17,Wyoming,3,68,33,0.5
covid,2022-12-17,Wyoming,3,82,33,0.75
covid,2022-12-17,Wyoming,3,122,33,0.975
covid,2022-12-24,Wyoming,4,37,38,0.025
covid,2022-12-24,Wyoming,4,59,38,0.25
covid,2022-12-24,Wyoming,4,74,38,0.5
covid,2022-12-24,Wyoming,4,94,38,0.75
covid,2022-12-24,Wyoming,4,143,38,0.975
covid,2022-12-10,Alabama,1,315,424,0.025
covid,2022-12-10,Alabama,1,404,424,0.25
covid,2022-12-10,Alabama,1,457,424,0.5
covid,2022-12-10,Alabama,1,516,424,0.75
covid,2022-12-10,Alabama,1,653,424,0.975
covid,2022-12-17,Alabama,2,306,437,0.025
covid,2022-12-17,Alabama,2,422,437,0.25
covid,2022-12-17,Alabama,2,502,437,0.5
covid,2022-12-17,Alabama,2,592,437,0.75
covid,2022-12-17,Alabama,2,811,437,0.975
covid,2022-12-24,Alabama,3,303,552,0.025
covid,2022-12-24,Alabama,3,452,552,0.25
covid,2022-12-24,Alabama,3,552,552,0.5
covid,2022-12-24,Alabama,3,679,552,0.75
covid,2022-12-24,Alabama,3,976,552,0.975
covid,2022-12-31,Alabama,4,319,728,0.025
covid,2022-12-31,Alabama,4,493,728,0.25
covid,2022-12-31,Alabama,4,619,728,0.5
covid,2022-12-31,Alabama,4,780,728,0.75
covid,2022-12-31,Alabama,4,1209,728,0.975
covid,2022-12-10,Alaska,1,24,50,0.025
covid,2022-12-10,Alaska,1,39,50,0.25
covid,2022-12-10,Alaska,1,50,50,0.5
covid,2022-12-10,Alaska,1,64,50,0.75
covid,2022-12-10,Alaska,1,100,50,0.975
covid,2022-12-17,Alaska,2,21,44,0.025
covid,2022-12-17,Alaska,2,40,44,0.25
covid,2022-12-17,Alaska,2,55,44,0.5
covid,2022-12-17,Alaska,2,76,44,0.75
covid,2022-12-17,Alaska,2,132,44,0.975
covid,2022-12-24,Alaska,3,20,25,0.025
covid,2022-12-24,Alaska,3,41,25,0.25
covid,2022-12-24,Alaska,3,60,25,0.5
covid,2022-12-24,Alaska,3,85,25,0.75
covid,2022-12-24,Alaska,3,165,25,0.975
covid,2022-12-31,Alaska,4,19,32,0.025
covid,2022-12-31,Alaska,4,44,32,0.25
covid,2022-12-31,Alaska,4,68,32,0.5
covid,2022-12-31,Alaska,4,101,32,0.75
covid,2022-12-31,Alaska,4,218,32,0.975
covid,2022-12-10,Arizona,1,972,1225,0.025
covid,2022-12-10,Arizona,1,1190,1225,0.25
covid,2022-12-10,Arizona,1,1331,1225,0.5
covid,2022-12-10,Arizona,1,1491,1225,0.75
covid,2022-12-10,Arizona,1,1846,1225,0.975
covid,2022-12-17,Arizona,2,898,972,0.025
covid,2022-12-17,Arizona,2,1215,972,0.25
covid,2022-12-17,Arizona,2,1425,972,0.5
covid,2022-12-17,Arizona,2,1669,972,0.75
covid,2022-12-17,Arizona,2,2261,972,0.975
covid,2022-12-24,Arizona,3,888,862,0.025
covid,2022-12-24,Arizona,3,1258,862,0.25
covid,2022-12-24,Arizona,3,1526,862,0.5
covid,2022-12-24,Arizona,3,1854,862,0.75
covid,2022-12-24,Arizona,3,2686,862,0.975
covid,2022-12-31,Arizona,4,909,860,0.025
covid,2022-12-31,Arizona,4,1347,860,0.25
covid,2022-12-31,Arizona,4,1676,860,0.5
covid,2022-12-31,Arizona,4,2088,860,0.75
covid,2022-12-31,Arizona,4,3194,860,0.975
covid,2022-12-10,Arkansas,1,182,249,0.025
covid,2022-12-10,Arkansas,1,232,249,0.25
covid,2022-12-10,Arkansas,1,261,249,0.5
covid,2022-12-10,Arkansas,1,293,249,0.75
covid,2022-12-10,Arkansas,1,365,249,0.975
covid,2022-12-17,Arkansas,2,179,284,0.025
covid,2022-12-17,Arkansas,2,245,284,0.25
covid,2022-12-17,Arkansas,2,287,284,0.5
covid,2022-12-17,Arkansas,2,336,284,0.75
covid,2022-12-17,Arkansas,2,446,284,0.975
covid,2022-12-24,Arkansas,3,182,317,0.025
covid,2022-12-24,Arkansas,3,263,317,0.25
covid,2022-12-24,Arkansas,3,317,317,0.5
covid,2022-12-24,Arkansas,3,383,317,0.75
covid,2022-12-24,Arkansas,3,548,317,0.975
covid,2022-12-31,Arkansas,4,190,443,0.025
covid,2022-12-31,Arkansas,4,290,443,0.25
covid,2022-12-31,Arkansas,4,359,443,0.5
covid,2022-12-31,Arkansas,4,442,443,0.75
covid,2022-12-31,Arkansas,4,668,443,0.975
covid,2022-12-10,California,1,3685,5052,0.025
covid,2022-12-10,California,1,4646,5052,0.25
covid,2022-12-10,California,1,5248,5052,0.5
covid,2022-12-10,California,1,5932,5052,0.75
covid,2022-12-10,California,1,7500,5052,0.975
covid,2022-12-17,California,2,3397,4987,0.025
covid,2022-12-17,California,2,4711,4987,0.25
covid,2022-12-17,California,2,5592,4987,0.5
covid,2022-12-17,California,2,6687,4987,0.75
covid,2022-12-17,California,2,9267,4987,0.975
covid,2022-12-24,California,3,3294,4999,0.025
covid,2022-12-24,California,3,4829,4999,0.25
covid,2022-12-24,California,3,5996,4999,0.5
covid,2022-12-24,California,3,7417,4999,0.75
covid,2022-12-24,California,3,11234,4999,0.975
covid,2022-12-31,California,4,3342,5387,0.025
covid,2022-12-31,California,4,5150,5387,0.25
covid,2022-12-31,California,4,6558,5387,0.5
covid,2022-12-31,California,4,8368,5387,0.75
covid,2022-12-31,California,4,13535,5387,0.975
covid,2022-12-10,Colorado,1,687,695,0.025
covid,2022-12-10,Colorado,1,841,695,0.25
covid,2022-12-10,Colorado,1,944,695,0.5
covid,2022-12-10,Colorado,1,1050,695,0.75
covid,2022-12-10,Colorado,1,1284,695,0.975
covid,2022-12-17,Colorado,2,646,593,0.025
covid,2022-12-17,Colorado,2,869,593,0.25
covid,2022-12-17,Colorado,2,1007,593,0.5
covid,2022-12-17,Colorado,2,1175,593,0.75
covid,2022-12-17,Colorado,2,1561,593,0.975
covid,2022-12-24,Colorado,3,646,567,0.025
covid,2022-12-24,Colorado,3,900,567,0.25
covid,2022-12-24,Colorado,3,1084,567,0.5
covid,2022-12-24,Colorado,3,1301,567,0.75
covid,2022-12-24,Colorado,3,1837,567,0.975
covid,2022-12-31,Colorado,4,661,517,0.025
covid,2022-12-31,Colorado,4,967,517,0.25
covid,2022-12-31,Colorado,4,1192,517,0.5
covid,2022-12-31,Colorado,4,1466,517,0.75
covid,2022-12-31,Colorado,4,2155,517,0.975
covid,2022-12-10,Connecticut,1,394,508,0.025
covid,2022-12-10,Connecticut,1,502,508,0.25
covid,2022-12-10,Connecticut,1,569,508,0.5
covid,2022-12-10,Connecticut,1,648,508,0.75
covid,2022-12-10,Connecticut,1,833,508,0.975
covid,2022-12-17,Connecticut,2,364,616,0.025
covid,2022-12-17,Connecticut,2,508,616,0.25
covid,2022-12-17,Connecticut,2,607,616,0.5
covid,2022-12-17,Connecticut,2,729,616,0.75
covid,2022-12-17,Connecticut,2,1027,616,0.975
covid,2022-12-24,Connecticut,3,345,641,0.025
covid,2022-12-24,Connecticut,3,526,641,0.25
covid,2022-12-24,Connecticut,3,654,641,0.5
covid,2022-12-24,Connecticut,3,811,641,0.75
covid,2022-12-24,Connecticut,3,1222,641,0.975
covid,2022-12-31,Connecticut,4,349,808,0.025
covid,2022-12-31,Connecticut,4,556,808,0.25
covid,2022-12-31,Connecticut,4,715,808,0.5
covid,2022-12-31,Connecticut,4,925,808,0.75
covid,2022-12-31,Connecticut,4,1461,808,0.975
covid,2022-12-10,Delaware,1,84,104,0.025
covid,2022-12-10,Delaware,1,112,104,0.25
covid,2022-12-10,Delaware,1,129,104,0.5
covid,2022-12-10,Delaware,1,149,104,0.75
covid,2022-12-10,Delaware,1,194,104,0.975
covid,2022-12-17,Delaware,2,79,115,0.025
covid,2022-12-17,Delaware,2,116,115,0.25
covid,2022-12-17,Delaware,2,140,115,0.5
covid,2022-12-17,Delaware,2,169,115,0.75
covid,2022-12-17,Delaware,2,235,115,0.975
covid,2022-12-24,Delaware,3,78,106,0.025
covid,2022-12-24,Delaware,3,121,106,0.25
covid,2022-12-24,Delaware,3,151,106,0.5
covid,2022-12-24,Delaware,3,189,106,0.75
covid,2022-12-24,Delaware,3,288,106,0.975
covid,2022-12-31,Delaware,4,80,165,0.025
covid,2022-12-31,Delaware,4,131,165,0.25
covid,2022-12-31,Delaware,4,166,165,0.5
covid,2022-12-31,Delaware,4,214,165,0.75
covid,2022-12-31,Delaware,4,347,165,0.975
covid,2022-12-10,District of Columbia,1,78,128,0.025
covid,2022-12-10,District of Columbia,1,105,128,0.25
covid,2022-12-10,District of Columbia,1,124,128,0.5
covid,2022-12-10,District of Columbia,1,144,128,0.75
covid,2022-12-10,District of Columbia,1,189,128,0.975
covid,2022-12-17,District of Columbia,2,73,134,0.025
covid,2022-12-17,District of Columbia,2,108,134,0.25
covid,2022-12-17,District of Columbia,2,132,134,0.5
covid,2022-12-17,District of Columbia,2,161,134,0.75
covid,2022-12-17,District of Columbia,2,234,134,0.975
covid,2022-12-24,District of Columbia,3,69,165,0.025
covid,2022-12-24,District of Columbia,3,113,165,0.25
covid,2022-12-24,District of Columbia,3,143,165,0.5
covid,2022-12-24,District of Columbia,3,181,165,0.75
covid,2022-12-24,District of Columbia,3,287,165,0.975
covid,2022-12-31,District of Columbia,4,71,173,0.025
covid,2022-12-31,District of Columbia,4,120,173,0.25
covid,2022-12-31,District of Columbia,4,158,173,0.5
covid,2022-12-31,District of Columbia,4,207,173,0.75
covid,2022-12-31,District of Columbia,4,336,173,0.975
covid,2022-12-10,Florida,1,1317,1794,0.025
covid,2022-12-10,Florida,1,1708,1794,0.25
covid,2022-12-10,Florida,1,1948,1794,0.5
covid,2022-12-10,Florida,1,2221,1794,0.75
covid,2022-12-10,Florida,1,2869,1794,0.975
covid,2022-12-17,Florida,2,1244,2155,0.025
covid,2022-12-17,Florida,2,1764,2155,0.25
covid,2022-12-17,Florida,2,2134,2155,0.5
covid,2022-12-17,Florida,2,2577,2155,0.75
covid,2022-12-17,Florida,2,3616,2155,0.975
covid,2022-12-24,Florida,3,1226,2454,0.025
covid,2022-12-24,Florida,3,1876,2454,0.25
covid,2022-12-24,Florida,3,2362,2454,0.5
covid,2022-12-24,Florida,3,2950,2454,0.75
covid,2022-12-24,Florida,3,4446,2454,0.975
covid,2022-12-31,Florida,4,1229,2999,0.025
covid,2022-12-31,Florida,4,2044,2999,0.25
covid,2022-12-31,Florida,4,2657,2999,0.5
covid,2022-12-31,Florida,4,3418,2999,0.75
covid,2022-12-31,Florida,4,5704,2999,0.975
covid,2022-12-10,Georgia,1,564,804,0.025
covid,2022-12-10,Georgia,1,714,804,0.25
covid,2022-12-10,Georgia,1,802,804,0.5
covid,2022-12-10,Georgia,1,903,804,0.75
covid,2022-12-10,Georgia,1,1123,804,0.975
covid,2022-12-17,Georgia,2,556,934,0.025
covid,2022-12-17,Georgia,2,755,934,0.25
covid,2022-12-17,Georgia,2,887,934,0.5
covid,2022-12-17,Georgia,2,1048,934,0.75
covid,2022-12-17,Georgia,2,1401,934,0.975
covid,2022-12-24,Georgia,3,554,1128,0.025
covid,2022-12-24,Georgia,3,812,1128,0.25
covid,2022-12-24,Georgia,3,986,1128,0.5
covid,2022-12-24,Georgia,3,1193,1128,0.75
covid,2022-12-24,Georgia,3,1700,1128,0.975
covid,2022-12-31,Georgia,4,582,1400,0.025
covid,2022-12-31,Georgia,4,892,1400,0.25
covid,2022-12-31,Georgia,4,1118,1400,0.5
covid,2022-12-31,Georgia,4,1393,1400,0.75
covid,2022-12-31,Georgia,4,2107,1400,0.975
covid,2022-12-10,Hawaii,1,63,121,0.025
covid,2022-12-10,Hawaii,1,97,121,0.25
covid,2022-12-10,Hawaii,1,123,121,0.5
covid,2022-12-10,Hawaii,1,153,121,0.75
covid,2022-12-10,Hawaii,1,231,121,0.975
covid,2022-12-17,Hawaii,2,54,113,0.025
covid,2022-12-17,Hawaii,2,98,113,0.25
covid,2022-12-17,Hawaii,2,131,113,0.5
covid,2022-12-17,Hawaii,2,175,113,0.75
covid,2022-12-17,Hawaii,2,311,113,0.975
covid,2022-12-24,Hawaii,3,49,123,0.025
covid,2022-12-24,Hawaii,3,98,123,0.25
covid,2022-12-24,Hawaii,3,143,123,0.5
covid,2022-12-24,Hawaii,3,203,123,0.75
covid,2022-12-24,Hawaii,3,377,123,0.975
covid,2022-12-31,Hawaii,4,47,121,0.025
covid,2022-12-31,Hawaii,4,103,121,0.25
covid,2022-12-31,Hawaii,4,155,121,0.5
covid,2022-12-31,Hawaii,4,231,121,0.75
covid,2022-12-31,Hawaii,4,486,121,0.975
covid,2022-12-10,Idaho,1,127,154,0.025
covid,2022-12-10,Idaho,1,165,154,0.25
covid,2022-12-10,Idaho,1,187,154,0.5
covid,2022-12-10,Idaho,1,211,154,0.75
covid,2022-12-10,Idaho,1,265,154,0.975
covid,2022-12-17,Idaho,2,123,161,0.025
covid,2022-12-17,Idaho,2,173,161,0.25
covid,2022-12-17,Idaho,2,204,161,0.5
covid,2022-12-17,Idaho,2,239,161,0.75
covid,2022-12-17,Idaho,2,325,161,0.975
covid,2022-12-24,Idaho,3,123,136,0.025
covid,2022-12-24,Idaho,3,181,136,0.25
covid,2022-12-24,Idaho,3,221,136,0.5
covid,2022-12-24,Idaho,3,266,136,0.75
covid,2022-12-24,Idaho,3,384,136,0.975
covid,2022-12-31,Idaho,4,128,162,0.025
covid,2022-12-31,Idaho,4,197,162,0.25
covid,2022-12-31,Idaho,4,245,162,0.5
covid,2022-12-31,Idaho,4,305,162,0.75
covid,2022-12-31,Idaho,4,469,162,0.975
covid,2022-12-10,Illinois,1,1321,1707,0.025
covid,2022-12-10,Illinois,1,1620,1707,0.25
covid,2022-12-10,Illinois,1,1802,1707,0.5
covid,2022-12-10,Illinois,1,2007,1707,0.75
covid,2022-12-10,Illinois,1,2454,1707,0.975
covid,2022-12-17,Illinois,2,1259,1906,0.025
covid,2022-12-17,Illinois,2,1669,1906,0.25
covid,2022-12-17,Illinois,2,1938,1906,0.5
covid,2022-12-17,Illinois,2,2245,1906,0.75
covid,2022-12-17,Illinois,2,2962,1906,0.975
covid,2022-12-24,Illinois,3,1231,1977,0.025
covid,2022-12-24,Illinois,3,1769,1977,0.25
covid,2022-12-24,Illinois,3,2103,1977,0.5
covid,2022-12-24,Illinois,3,2526,1977,0.75
covid,2022-12-24,Illinois,3,3558,1977,0.975
covid,2022-12-31,Illinois,4,1268,2062,0.025
covid,2022-12-31,Illinois,4,1895,2062,0.25
covid,2022-12-31,Illinois,4,2327,2062,0.5
covid,2022-12-31,Illinois,4,2871,2062,0.75
covid,2022-12-31,Illinois,4,4240,2062,0.975
covid,2022-12-10,Indiana,1,599,865,0.025
covid,2022-12-10,Indiana,1,753,865,0.25
covid,2022-12-10,Indiana,1,845,865,0.5
covid,2022-12-10,Indiana,1,949,865,0.75
covid,2022-12-10,Indiana,1,1170,865,0.975
covid,2022-12-17,Indiana,2,571,864,0.025
covid,2022-12-17,Indiana,2,779,864,0.25
covid,2022-12-17,Indiana,2,916,864,0.5
covid,2022-12-17,Indiana,2,1075,864,0.75
covid,2022-12-17,Indiana,2,1446,864,0.975
covid,2022-12-24,Indiana,3,568,869,0.025
covid,2022-12-24,Indiana,3,824,869,0.25
covid,2022-12-24,Indiana,3,1009,869,0.5
covid,2022-12-24,Indiana,3,1216,869,0.75
covid,2022-12-24,Indiana,3,1740,869,0.975
covid,2022-12-31,Indiana,4,572,930,0.025
covid,2022-12-31,Indiana,4,892,930,0.25
covid,2022-12-31,Indiana,4,1121,930,0.5
covid,2022-12-31,Indiana,4,1383,930,0.75
covid,2022-12-31,Indiana,4,2136,930,0.975
covid,2022-12-10,Iowa,1,220,323,0.025
covid,2022-12-10,Iowa,1,279,323,0.25
covid,2022-12-10,Iowa,1,315,323,0.5
covid,2022-12-10,Iowa,1,353,323,0.75
covid,2022-12-10,Iowa,1,435,323,0.975
covid,2022-12-17,Iowa,2,218,317,0.025
covid,2022-12-17,Iowa,2,293,317,0.25
covid,2022-12-17,Iowa,2,342,317,0.5
covid,2022-12-17,Iowa,2,399,317,0.75
covid,2022-12-17,Iowa,2,532,317,0.975
covid,2022-12-24,Iowa,3,217,301,0.025
covid,2022-12-24,Iowa,3,309,301,0.25
covid,2022-12-24,Iowa,3,374,301,0.5
covid,2022-12-24,Iowa,3,453,301,0.75
covid,2022-12-24,Iowa,3,636,301,0.975
covid,2022-12-31,Iowa,4,224,310,0.025
covid,2022-12-31,Iowa,4,337,310,0.25
covid,2022-12-31,Iowa,4,419,310,0.5
covid,2022-12-31,Iowa,4,520,310,0.75
covid,2022-12-31,Iowa,4,769,310,0.975
covid,2022-12-10,Kansas,1,247,371,0.025
covid,2022-12-10,Kansas,1,316,371,0.25
covid,2022-12-10,Kansas,1,357,371,0.5
covid,2022-12-10,Kansas,1,404,371,0.75
covid,2022-12-10,Kansas,1,506,371,0.975
covid,2022-12-17,Kansas,2,240,326,0.025
covid,2022-12-17,Kansas,2,328,326,0.25
covid,2022-12-17,Kansas,2,386,326,0.5
covid,2022-12-17,Kansas,2,457,326,0.75
covid,2022-12-17,Kansas,2,634,326,0.975
covid,2022-12-24,Kansas,3,238,322,0.025
covid,2022-12-24,Kansas,3,349,322,0.25
covid,2022-12-24,Kansas,3,423,322,0.5
covid,2022-12-24,Kansas,3,511,322,0.75
covid,2022-12-24,Kansas,3,747,322,0.975
covid,2022-12-31,Kansas,4,242,325,0.025
covid,2022-12-31,Kansas,4,378,325,0.25
covid,2022-12-31,Kansas,4,471,325,0.5
covid,2022-12-31,Kansas,4,582,325,0.75
covid,2022-12-31,Kansas,4,882,325,0.975
covid,2022-12-10,Kentucky,1,382,417,0.025
covid,2022-12-10,Kentucky,1,475,417,0.25
covid,2022-12-10,Kentucky,1,529,417,0.5
covid,2022-12-10,Kentucky,1,589,417,0.75
covid,2022-12-10,Kentucky,1,723,417,0.975
covid,2022-12-17,Kentucky,2,375,456,0.025
covid,2022-12-17,Kentucky,2,506,456,0.25
covid,2022-12-17,Kentucky,2,585,456,0.5
covid,2022-12-17,Kentucky,2,676,456,0.75
covid,2022-12-17,Kentucky,2,896,456,0.975
covid,2022-12-24,Kentucky,3,382,422,0.025
covid,2022-12-24,Kentucky,3,545,422,0.25
covid,2022-12-24,Kentucky,3,650,422,0.5
covid,2022-12-24,Kentucky,3,774,422,0.75
covid,2022-12-24,Kentucky,3,1094,422,0.975
covid,2022-12-31,Kentucky,4,418,615,0.025
covid,2022-12-31,Kentucky,4,600,615,0.25
covid,2022-12-31,Kentucky,4,737,615,0.5
covid,2022-12-31,Kentucky,4,897,615,0.75
covid,2022-12-31,Kentucky,4,1314,615,0.975
covid,2022-12-10,Louisiana,1,390,519,0.025
covid,2022-12-10,Louisiana,1,497,519,0.25
covid,2022-12-10,Louisiana,1,567,519,0.5
covid,2022-12-10,Louisiana,1,642,519,0.75
covid,2022-12-10,Louisiana,1,818,519,0.975
covid,2022-12-17,Louisiana,2,370,435,0.025
covid,2022-12-17,Louisiana,2,514,435,0.25
covid,2022-12-17,Louisiana,2,614,435,0.5
covid,2022-12-17,Louisiana,2,730,435,0.75
covid,2022-12-17,Louisiana,2,1006,435,0.975
covid,2022-12-24,Louisiana,3,360,416,0.025
covid,2022-12-24,Louisiana,3,543,416,0.25
covid,2022-12-24,Louisiana,3,666,416,0.5
covid,2022-12-24,Louisiana,3,831,416,0.75
covid,2022-12-24,Louisiana,3,1228,416,0.975
covid,2022-12-31,Louisiana,4,368,512,0.025
covid,2022-12-31,Louisiana,4,593,512,0.25
covid,2022-12-31,Louisiana,4,748,512,0.5
covid,2022-12-31,Louisiana,4,957,512,0.75
covid,2022-12-31,Louisiana,4,1472,512,0.975
covid,2022-12-10,Maine,1,53,91,0.025
covid,2022-12-10,Maine,1,76,91,0.25
covid,2022-12-10,Maine,1,91,91,0.5
covid,2022-12-10,Maine,1,110,91,0.75
covid,2022-12-10,Maine,1,153,91,0.975
covid,2022-12-17,Maine,2,49,72,0.025
covid,2022-12-17,Maine,2,78,72,0.25
covid,2022-12-17,Maine,2,99,72,0.5
covid,2022-12-17,Maine,2,124,72,0.75
covid,2022-12-17,Maine,2,196,72,0.975
covid,2022-12-24,Maine,3,46,88,0.025
covid,2022-12-24,Maine,3,81,88,0.25
covid,2022-12-24,Maine,3,107,88,0.5
covid,2022-12-24,Maine,3,141,88,0.75
covid,2022-12-24,Maine,3,241,88,0.975
covid,2022-12-31,Maine,4,47,100,0.025
covid,2022-12-31,Maine,4,86,100,0.25
covid,2022-12-31,Maine,4,118,100,0.5
covid,2022-12-31,Maine,4,160,100,0.75
covid,2022-12-31,Maine,4,292,100,0.975
covid,2022-12-10,Maryland,1,402,565,0.025
covid,2022-12-10,Maryland,1,505,565,0.25
covid,2022-12-10,Maryland,1,571,565,0.5
covid,2022-12-10,Maryland,1,640,565,0.75
covid,2022-12-10,Maryland,1,788,565,0.975
covid,2022-12-17,Maryland,2,386,594,0.025
covid,2022-12-17,Maryland,2,524,594,0.25
covid,2022-12-17,Maryland,2,620,594,0.5
covid,2022-12-17,Maryland,2,724,594,0.75
covid,2022-12-17,Maryland,2,980,594,0.975
covid,2022-12-24,Maryland,3,377,732,0.025
covid,2022-12-24,Maryland,3,551,732,0.25
covid,2022-12-24,Maryland,3,668,732,0.5
covid,2022-12-24,Maryland,3,815,732,0.75
covid,2022-12-24,Maryland,3,1165,732,0.975
covid,2022-12-31,Maryland,4,389,809,0.025
covid,2022-12-31,Maryland,4,592,809,0.25
covid,2022-12-31,Maryland,4,744,809,0.5
covid,2022-12-31,Maryland,4,927,809,0.75
covid,2022-12-31,Maryland,4,1387,809,0.975
covid,2022-12-10,Massachusetts,1,589,867,0.025
covid,2022-12-10,Massachusetts,1,740,867,0.25
covid,2022-12-10,Massachusetts,1,843,867,0.5
covid,2022-12-10,Massachusetts,1,946,867,0.75
covid,2022-12-10,Massachusetts,1,1185,867,0.975
covid,2022-12-17,Massachusetts,2,559,959,0.025
covid,2022-12-17,Massachusetts,2,761,959,0.25
covid,2022-12-17,Massachusetts,2,902,959,0.5
covid,2022-12-17,Massachusetts,2,1067,959,0.75
covid,2022-12-17,Massachusetts,2,1448,959,0.975
covid,2022-12-24,Massachusetts,3,544,1084,0.025
covid,2022-12-24,Massachusetts,3,793,1084,0.25
covid,2022-12-24,Massachusetts,3,968,1084,0.5
covid,2022-12-24,Massachusetts,3,1179,1084,0.75
covid,2022-12-24,Massachusetts,3,1728,1084,0.975
covid,2022-12-31,Massachusetts,4,554,1389,0.025
covid,2022-12-31,Massachusetts,4,843,1389,0.25
covid,2022-12-31,Massachusetts,4,1062,1389,0.5
covid,2022-12-31,Massachusetts,4,1332,1389,0.75
covid,2022-12-31,Massachusetts,4,2088,1389,0.975
covid,2022-12-10,Michigan,1,727,1042,0.025
covid,2022-12-10,Michigan,1,905,1042,0.25
covid,2022-12-10,Michigan,1,1015,1042,0.5
covid,2022-12-10,Michigan,1,1134,1042,0.75
covid,2022-12-10,Michigan,1,1414,1042,0.975
covid,2022-12-17,Michigan,2,701,1183,0.025
covid,2022-12-17,Michigan,2,939,1183,0.25
covid,2022-12-17,Michigan,2,1100,1183,0.5
covid,2022-12-17,Michigan,2,1289,1183,0.75
covid,2022-12-17,Michigan,2,1755,1183,0.975
covid,2022-12-24,Michigan,3,697,1170,0.025
covid,2022-12-24,Michigan,3,1000,1170,0.25
covid,2022-12-24,Michigan,3,1211,1170,0.5
covid,2022-12-24,Michigan,3,1455,1170,0.75
covid,2022-12-24,Michigan,3,2084,1170,0.975
covid,2022-12-31,Michigan,4,727,1172,0.025
covid,2022-12-31,Michigan,4,1088,1172,0.25
covid,2022-12-31,Michigan,4,1340,1172,0.5
covid,2022-12-31,Michigan,4,1671,1172,0.75
covid,2022-12-31,Michigan,4,2533,1172,0.975
covid,2022-12-10,Minnesota,1,459,555,0.025
covid,2022-12-10,Minnesota,1,572,555,0.25
covid,2022-12-10,Minnesota,1,640,555,0.5
covid,2022-12-10,Minnesota,1,717,555,0.75
covid,2022-12-10,Minnesota,1,890,555,0.975
covid,2022-12-17,Minnesota,2,435,538,0.025
covid,2022-12-17,Minnesota,2,591,538,0.25
covid,2022-12-17,Minnesota,2,688,538,0.5
covid,2022-12-17,Minnesota,2,805,538,0.75
covid,2022-12-17,Minnesota,2,1080,538,0.975
covid,2022-12-24,Minnesota,3,424,559,0.025
covid,2022-12-24,Minnesota,3,620,559,0.25
covid,2022-12-24,Minnesota,3,748,559,0.5
covid,2022-12-24,Minnesota,3,907,559,0.75
covid,2022-12-24,Minnesota,3,1284,559,0.975
covid,2022-12-31,Minnesota,4,437,580,0.025
covid,2022-12-31,Minnesota,4,668,580,0.25
covid,2022-12-31,Minnesota,4,828,580,0.5
covid,2022-12-31,Minnesota,4,1025,580,0.75
covid,2022-12-31,Minnesota,4,1572,580,0.975
covid,2022-12-10,Mississippi,1,120,191,0.025
covid,2022-12-10,Mississippi,1,158,191,0.25
covid,2022-12-10,Mississippi,1,182,191,0.5
covid,2022-12-10,Mississippi,1,207,191,0.75
covid,2022-12-10,Mississippi,1,266,191,0.975
covid,2022-12-17,Mississippi,2,117,229,0.025
covid,2022-12-17,Mississippi,2,168,229,0.25
covid,2022-12-17,Mississippi,2,200,229,0.5
covid,2022-12-17,Mississippi,2,237,229,0.75
covid,2022-12-17,Mississippi,2,323,229,0.975
covid,2022-12-24,Mississippi,3,118,253,0.025
covid,2022-12-24,Mississippi,3,181,253,0.25
covid,2022-12-24,Mississippi,3,221,253,0.5
covid,2022-12-24,Mississippi,3,273,253,0.75
covid,2022-12-24,Mississippi,3,391,253,0.975
covid,2022-12-31,Mississippi,4,124,454,0.025
covid,2022-12-31,Mississippi,4,198,454,0.25
covid,2022-12-31,Mississippi,4,251,454,0.5
covid,2022-12-31,Mississippi,4,315,454,0.75
covid,2022-12-31,Mississippi,4,487,454,0.975
covid,2022-12-10,Missouri,1,638,828,0.025
covid,2022-12-10,Missouri,1,775,828,0.25
covid,2022-12-10,Missouri,1,861,828,0.5
covid,2022-12-10,Missouri,1,959,828,0.75
