location,date,epiweek,epiyear,population,count,weekly_rate
Vermont,2020-10-24,43,2020,646910,0,0
Virginia,2020-10-24,43,2020,8583866,0,0
Washington,2020-10-24,43,2020,7735834,0,0
West Virginia,2020-10-24,43,2020,1774977,0,0
Wisconsin,2020-10-24,43,2020,5891022,0,0
Wyoming,2020-10-24,43,2020,578583,0,0
Alabama,2020-10-31,44,2020,5063778,13,0.2567253145773768
Alaska,2020-10-31,44,2020,711426,0,0
Arizona,2020-10-31,44,2020,7341018,2,0.02724417785108278
Arkansas,2020-10-31,44,2020,3041878,8,0.2629954258520559
California,2020-10-31,44,2020,38886551,30,0.07714749502983692
Colorado,2020-10-31,44,2020,5803748,0,0
Connecticut,2020-10-31,44,2020,3621089,0,0
Delaware,2020-10-31,44,2020,1014872,0,0
District of Columbia,2020-10-31,44,2020,668576,1,0.14957162686067105
Florida,2020-10-31,44,2020,22183852,23,0.1036790184139346
Georgia,2020-10-31,44,2020,10855454,17,0.15660330742500497
Hawaii,2020-10-31,44,2020,1398977,0,0
Idaho,2020-10-31,44,2020,1935521,0,0
Illinois,2020-10-31,44,2020,12563096,4,0.03183928547549107
Indiana,2020-10-31,44,2020,6831941,0,0
Iowa,2020-10-31,44,2020,3200224,2,0.06249562530622856
Kansas,2020-10-31,44,2020,2916451,8,0.27430599725488275
Kentucky,2020-10-31,44,2020,4494379,6,0.13350008977881037
Louisiana,2020-10-31,44,2020,4575074,0,0
Maine,2020-10-31,44,2020,1384543,0,0
Maryland,2020-10-31,44,2020,6133130,1,0.016304888368581783
Massachusetts,2020-10-31,44,2020,6978662,3,0.04298818312163564
Michigan,2020-10-31,44,2020,10032075,13,0.12958435817116598
Minnesota,2020-10-31,44,2020,5716548,0,0
Mississippi,2020-10-31,44,2020,2927305,5,0.17080557031125898
Missouri,2020-10-31,44,2020,6164537,2,0.03244363688627386
Montana,2020-10-31,44,2020,1119563,1,0.08932056525626517
Nebraska,2020-10-31,44,2020,1961505,0,0
Nevada,2020-10-31,44,2020,3165539,52,1.6426902337958875
New Hampshire,2020-10-31,44,2020,1394692,0,0
New Jersey,2020-10-31,44,2020,9254137,7,0.07564184537142686
New Mexico,2020-10-31,44,2020,2100079,5,0.2380862815160763
New York,2020-10-31,44,2020,19657190,13,0.06613356232503222
North Carolina,2020-10-31,44,2020,10596562,9,0.08493320758185532
North Dakota,2020-10-31,44,2020,772061,0,0
Ohio,2020-10-31,44,2020,11749303,1,0.008511143171641757
Oklahoma,2020-10-31,44,2020,4001266,10,0.24992090003513887
Oregon,2020-10-31,44,2020,4238665,0,0
Pennsylvania,2020-10-31,44,2020,12969276,7,0.05397371449262087
Puerto Rico,2020-10-31,44,2020,3221789,8,0.24830924681908095
Rhode Island,2020-10-31,44,2020,1090390,3,0.27513091646108273
South Carolina,2020-10-31,44,2020,5246039,3,0.05718600262026264
South Dakota,2020-10-31,44,2020,906458,0,0
Tennessee,2020-10-31,44,2020,7030607,20,0.2844704589518373
Texas,2020-10-31,44,2020,29914599,106,0.35434203881522863
US,2020-10-31,44,2020,332200066,409,0.12311857879040879
Utah,2020-10-31,44,2020,3376238,1,0.029618765027820907
Vermont,2020-10-31,44,2020,646910,0,0
Virginia,2020-10-31,44,2020,8583866,22,0.25629477440584464
Washington,2020-10-31,44,2020,7735834,0,0
West Virginia,2020-10-31,44,2020,1774977,1,0.05633875819235967
Wisconsin,2020-10-31,44,2020,5891022,1,0.016974983288128954
Wyoming,2020-10-31,44,2020,578583,1,0.17283604945185047
Alabama,2020-11-07,45,2020,5063778,16,0.31596961794138684
Alaska,2020-11-07,45,2020,711426,0,0
Arizona,2020-11-07,45,2020,7341018,13,0.17708715603203806
Arkansas,2020-11-07,45,2020,3041878,14,0.46024199524109777
California,2020-11-07,45,2020,38886551,29,0.07457591186217569
Colorado,2020-11-07,45,2020,5803748,3,0.051690735021575715
Connecticut,2020-11-07,45,2020,3621089,0,0
Delaware,2020-11-07,45,2020,1014872,0,0
District of Columbia,2020-11-07,45,2020,668576,1,0.14957162686067105
Florida,2020-11-07,45,2020,22183852,36,0.16228020273485416
Georgia,2020-11-07,45,2020,10855454,11,0.10133155186323851
Hawaii,2020-11-07,45,2020,1398977,0,0
Idaho,2020-11-07,45,2020,1935521,0,0
Illinois,2020-11-07,45,2020,12563096,7,0.05571874958210938
Indiana,2020-11-07,45,2020,6831941,6,0.08782277247417682
Iowa,2020-11-07,45,2020,3200224,9,0.28123031387802855
Kansas,2020-11-07,45,2020,2916451,3,0.10286474897058102
Kentucky,2020-11-07,45,2020,4494379,11,0.2447501645944857
Louisiana,2020-11-07,45,2020,4575074,3,0.06557270986217928
Maine,2020-11-07,45,2020,1384543,0,0
Maryland,2020-11-07,45,2020,6133130,2,0.032609776737163566
